compound,cluster,T,k_ref,k_pred,k_pred_hurdle,p_low,n_ref_rows,klass,Yfam,ratio,ape,suspect_ref
LuSbPt,half:X=Lu,900.0,3.5,2.4182,2.4386,0.0165,1,half,Sb,0.6909142857142857,30.908571428571427,False
MgAgSb,half:X=Mg,300.0,0.18444435635709133,5.1914,6.6248,0.0126,2,half,Ag,28.146158020412674,2714.615802041267,True
MgAgSb,half:X=Mg,400.0,0.6967123947969183,4.1897,5.7504,0.0155,5,half,Ag,6.013528726184408,501.35287261844076,False
MgAgSb,half:X=Mg,500.0,1.0450258373732524,4.1605,5.0892,0.0161,1,half,Ag,3.9812412776871775,298.12412776871776,False
MgNiSb,half:X=Mg,200.0,3.997162641817191,21.3121,18.9145,0.0005,2,half,Ni,5.331807061598847,433.1807061598847,False
MgNiSb,half:X=Mg,300.0,3.6339012801980033,14.2201,12.2704,0.0018,5,half,Ni,3.913177299969244,291.31772999692436,False
MgNiSb,half:X=Mg,400.0,3.024397070297166,10.6836,9.9577,0.0015,2,half,Ni,3.5324726719664064,253.24726719664062,False
NbCoSb,half:X=Nb,300.0,4.54727914108168,17.2161,16.2076,0.0013,9,half,Co,3.7860222488793016,278.60222488793016,False
NbCoSb,half:X=Nb,400.0,4.042914743198798,13.41,12.3217,0.0009,10,half,Co,3.3169138732294567,231.69138732294567,False
NbCoSb,half:X=Nb,500.0,3.503596039090592,10.8828,10.902,0.0008,10,half,Co,3.1061800157830937,210.6180015783094,False
NbCoSb,half:X=Nb,600.0,3.260309031674594,8.9207,8.6426,0.0009,10,half,Co,2.7361516694686014,173.61516694686017,False
NbCoSb,half:X=Nb,700.0,3.047579747595911,7.6362,7.3459,0.0011,10,half,Co,2.505660436293367,150.5660436293367,False
NbCoSb,half:X=Nb,800.0,2.9984856030236653,6.6519,6.4266,0.0011,10,half,Co,2.2184198561074435,121.84198561074435,False
NbCoSb,half:X=Nb,900.0,2.885789290518642,5.8891,5.754,0.0011,10,half,Co,2.040724185701581,104.07241857015813,False
NbCoSb,half:X=Nb,1000.0,2.79106071143413,5.2891,5.0864,0.0011,9,half,Co,1.8950143142111384,89.50143142111385,False
NbCoSb,half:X=Nb,1100.0,2.48769917352532,5.1043,5.0865,0.0011,2,half,Co,2.051815611116152,105.18156111161518,False
NbCoSn,half:X=Nb,300.0,8.27816053383799,12.9168,13.3704,0.0017,20,half,Co,1.560346643097945,56.03466430979449,False
NbCoSn,half:X=Nb,400.0,7.840974152712135,12.0816,10.3947,0.0012,29,half,Co,1.5408289537367068,54.08289537367069,False
NbCoSn,half:X=Nb,500.0,7.181511385421322,9.5614,9.0085,0.0011,24,half,Co,1.3313910522247339,33.1391052224734,False
NbCoSn,half:X=Nb,600.0,6.632258848399715,7.848,7.8589,0.0012,26,half,Co,1.1833072531379907,18.33072531379906,False
NbCoSn,half:X=Nb,700.0,6.249204272297364,7.0859,6.6981,0.0014,28,half,Co,1.1338883626210934,13.388836262109342,False
NbCoSn,half:X=Nb,800.0,5.274898601463618,6.228,5.9595,0.0013,23,half,Co,1.1806862028157141,18.06862028157141,False
NbCoSn,half:X=Nb,900.0,4.932894496819175,5.6597,5.7566,0.0011,10,half,Co,1.1473385460908363,14.733854609083627,False
NbCoSn,half:X=Nb,1000.0,4.83828231410217,5.4008,5.3981,0.0011,5,half,Co,1.1162639237190144,11.626392371901431,False
NbFeSb,half:X=Nb,200.0,26.46496569874789,25.4759,26.4176,0.0004,4,half,Fe,0.9626273576166137,3.7372642383386294,False
NbFeSb,half:X=Nb,300.0,17.1,16.0341,17.5545,0.0017,9,half,Fe,0.9376666666666665,6.2333333333333485,False
NbFeSb,half:X=Nb,400.0,5.052570936750575,12.0817,13.4678,0.0012,16,half,Fe,2.39119849107354,139.11984910735404,False
NbFeSb,half:X=Nb,500.0,3.213857,9.8388,11.7637,0.0012,23,half,Fe,3.0613683185032814,206.13683185032815,False
NbFeSb,half:X=Nb,600.0,4.145997802810533,8.0574,9.3753,0.0012,25,half,Fe,1.9434163700081952,94.34163700081952,False
NbFeSb,half:X=Nb,700.0,3.05221,6.9036,7.9168,0.0015,23,half,Fe,2.2618365053518596,126.18365053518598,False
NbFeSb,half:X=Nb,800.0,3.995362412926857,6.0166,7.0297,0.0015,23,half,Fe,1.5058959308756321,50.5895930875632,False
NbFeSb,half:X=Nb,900.0,6.108196279271377,5.3818,6.3191,0.0012,6,half,Fe,0.8810784319854853,11.892156801451474,False
NbFeSb,half:X=Nb,1000.0,5.792529858153448,4.8453,5.6083,0.0014,3,half,Fe,0.8364738928673546,16.35261071326454,False
NbFeSb,half:X=Nb,1100.0,5.397427499003536,4.676,5.6083,0.0014,1,half,Fe,0.8663386401879924,13.366135981200756,False
ScNiSb,half:X=Sc,200.0,8.785575237483172,18.0345,18.8064,0.0006,12,half,Ni,2.0527398050223056,105.27398050223053,False
ScNiSb,half:X=Sc,300.0,8.535104983278979,11.8474,11.7542,0.0021,28,half,Ni,1.3880790011616844,38.80790011616845,False
ScNiSb,half:X=Sc,400.0,8.608668870236759,8.9213,9.8572,0.0016,12,half,Ni,1.0363158502755425,3.631585027554248,False
ScNiSb,half:X=Sc,500.0,6.938859466542589,7.0816,8.4346,0.0016,7,half,Ni,1.020571180918949,2.0571180918949143,False
ScNiSb,half:X=Sc,600.0,6.258332228785319,5.6272,7.5189,0.0013,7,half,Ni,0.8991532878548035,10.084671214519643,False
ScNiSb,half:X=Sc,700.0,6.288540183671076,4.8897,6.7718,0.0021,6,half,Ni,0.7775572481347378,22.24427518652622,False
ScNiSb,half:X=Sc,800.0,6.696323302769867,4.2776,6.0829,0.0025,7,half,Ni,0.6387983086525426,36.12016913474574,False
ScNiSb,half:X=Sc,900.0,7.185676497261367,3.8263,5.3524,0.0019,7,half,Ni,0.5324898778087622,46.75101221912378,False
ScSbPd,half:X=Sc,200.0,4.26444887118485,13.4727,14.4326,0.0049,6,half,Sb,3.1593062566738417,215.9306256673842,False
ScSbPd,half:X=Sc,300.0,3.5993325946112646,8.5734,9.4755,0.0154,9,half,Sb,2.381941589070055,138.1941589070055,False
ScSbPd,half:X=Sc,400.0,3.355786122333426,6.0699,8.1315,0.013,2,half,Sb,1.8087863107853042,80.87863107853043,False
TaCoSn,half:X=Ta,300.0,5.721771988446752,14.4835,16.6011,0.0017,1,half,Co,2.5312962538955923,153.12962538955924,False
TaCoSn,half:X=Ta,400.0,4.972447101271777,11.942,14.1519,0.0009,1,half,Co,2.4016343978693424,140.16343978693425,False
TaCoSn,half:X=Ta,500.0,4.3529595856720125,10.3408,12.08,0.0008,1,half,Co,2.375579142530353,137.5579142530353,False
TaCoSn,half:X=Ta,600.0,4.026161808911069,8.2844,10.0768,0.0011,1,half,Co,2.057642090207157,105.7642090207157,False
TaCoSn,half:X=Ta,700.0,3.788104596599724,6.969,8.6449,0.0031,1,half,Co,1.839706328662495,83.9706328662495,False
TaCoSn,half:X=Ta,800.0,3.558582573615181,6.1139,7.4771,0.003,1,half,Co,1.7180716966724365,71.80716966724366,False
TaCoSn,half:X=Ta,900.0,3.3925737862202925,5.605,6.6877,0.0031,1,half,Co,1.652137979361268,65.21379793612681,False
TaCoSn,half:X=Ta,1000.0,3.3078177005901104,5.1656,6.1451,0.003,1,half,Co,1.56163382252851,56.163382252851,False
TaFeSb,half:X=Ta,200.0,16.79205035282916,27.2614,27.2841,0.0006,7,half,Fe,1.6234705963353033,62.34705963353032,False
TaFeSb,half:X=Ta,300.0,13.49958797358697,16.5662,17.1563,0.0023,7,half,Fe,1.2271633795352201,22.716337953522007,False
TaFeSb,half:X=Ta,400.0,11.74330522143023,13.6631,15.012,0.0014,3,half,Fe,1.1634799353649055,16.347993536490538,False
TaFeSb,half:X=Ta,500.0,10.691305424032503,11.7439,12.7752,0.0013,5,half,Fe,1.0984533257839044,9.845332578390446,False
TaFeSb,half:X=Ta,600.0,9.153440565691756,9.4589,10.6316,0.0018,5,half,Fe,1.033370996634112,3.3370996634111965,False
TaFeSb,half:X=Ta,700.0,7.987692630649794,7.9689,9.0586,0.0056,5,half,Fe,0.9976473017279502,0.23526982720497241,False
TaFeSb,half:X=Ta,800.0,6.752906701773662,6.9899,8.0133,0.0053,5,half,Fe,1.03509500555725,3.5095005557250065,False
TaFeSb,half:X=Ta,900.0,4.566900881293831,6.2316,7.2532,0.0047,1,half,Fe,1.364513958585094,36.4513958585094,False
TaFeSb,half:X=Ta,1000.0,4.368778390326094,5.5998,6.3413,0.0045,1,half,Fe,1.281777078095742,28.17770780957421,False
TbSbPt,half:X=Tb,300.0,2.9,4.5549,5.1388,0.0361,1,half,Sb,1.5706551724137932,57.06551724137932,False
TbSbPt,half:X=Tb,500.0,2.8,2.6732,3.5033,0.0431,1,half,Sb,0.9547142857142857,4.528571428571421,False
TbSbPt,half:X=Tb,700.0,3.0,1.9179,2.0783,0.3841,1,half,Sb,0.6393,36.07,False
TbSbPt,half:X=Tb,900.0,3.2,1.491,1.8016,0.4215,1,half,Sb,0.4659375,53.40625,False
TiCoSb,half:X=Ti,200.0,8.902606682543983,32.2596,35.2068,0.0003,38,half,Co,3.6236128529921294,262.36128529921297,False
TiCoSb,half:X=Ti,300.0,9.10333788069412,20.9135,22.0841,0.0016,92,half,Co,2.2973441471783937,129.73441471783937,False
TiCoSb,half:X=Ti,400.0,9.607408385546709,15.8811,16.9335,0.0011,77,half,Co,1.653005614281097,65.3005614281097,False
TiCoSb,half:X=Ti,500.0,9.251816004585908,13.0906,13.7117,0.0011,47,half,Co,1.4149222156505594,41.49222156505595,False
TiCoSb,half:X=Ti,600.0,8.083246826770843,10.5058,11.1422,0.0011,45,half,Co,1.2997005071286358,29.970050712863586,False
TiCoSb,half:X=Ti,700.0,7.826912124548436,8.9302,9.4496,0.0012,44,half,Co,1.1409608103291713,14.096081032917136,False
TiCoSb,half:X=Ti,800.0,6.58494916499137,7.7814,8.2914,0.0011,42,half,Co,1.1816947716725765,18.169477167257643,False
TiCoSb,half:X=Ti,900.0,7.718513338975894,7.0022,7.4616,0.001,28,half,Co,0.9071954264354571,9.28045735645429,False
TiCoSb,half:X=Ti,1000.0,7.932644152923648,6.1734,6.6987,0.001,9,half,Co,0.7782272696203999,22.177273037960017,False
TiNiSn,half:X=Ti,200.0,8.391893032278347,31.5799,31.9479,0.0002,13,half,Ni,3.763143772034741,276.3143772034741,False
TiNiSn,half:X=Ti,300.0,5.8880953275015875,19.8948,19.9325,0.0007,82,half,Ni,3.3788175791035773,237.88175791035772,False
TiNiSn,half:X=Ti,400.0,4.523324511634004,15.3049,15.264,0.0005,134,half,Ni,3.383551182462313,238.3551182462313,False
TiNiSn,half:X=Ti,500.0,4.219057403098667,12.6017,12.5788,0.0005,133,half,Ni,2.9868519899124246,198.68519899124246,False
TiNiSn,half:X=Ti,600.0,3.9945829963500867,10.109,10.0883,0.0005,132,half,Ni,2.530677171869192,153.0677171869192,False
TiNiSn,half:X=Ti,700.0,4.002259517466314,8.6517,8.6046,0.0005,126,half,Ni,2.1617038980713272,116.17038980713274,False
TiNiSn,half:X=Ti,800.0,4.111123753371315,7.6807,7.5622,0.0006,86,half,Ni,1.8682726331703017,86.82726331703016,False
TiNiSn,half:X=Ti,900.0,4.690679610096055,6.8754,6.8247,0.0007,39,half,Ni,1.4657577518621459,46.57577518621458,False
TiNiSn,half:X=Ti,1000.0,6.308657167167824,6.0703,6.1456,0.0007,8,half,Ni,0.962217448047691,3.77825519523089,False
TiSnPt,half:X=Ti,400.0,16.955116999419236,12.3136,13.1248,0.0026,1,half,Sn,0.7262468315861093,27.37531684138908,False
TiSnPt,half:X=Ti,500.0,13.982061224812057,10.001,10.4558,0.0026,1,half,Sn,0.7152736523748436,28.472634762515636,False
TiSnPt,half:X=Ti,600.0,11.494792850696845,7.8958,8.4724,0.0025,1,half,Sn,0.6869023306950099,31.309766930499002,False
TiSnPt,half:X=Ti,700.0,10.246164714531064,6.4084,7.174,0.0026,1,half,Sn,0.6254437810190223,37.45562189809777,False
TiSnPt,half:X=Ti,800.0,9.132582196965467,5.7545,6.3062,0.0029,1,half,Sn,0.6301065652507436,36.98934347492564,False
TiSnPt,half:X=Ti,900.0,8.41290463265947,5.1272,5.6225,0.0038,1,half,Sn,0.6094446833613042,39.05553166386959,False
TiSnPt,half:X=Ti,1000.0,7.830879332455192,4.695,5.0584,0.0044,1,half,Sn,0.5995495270296792,40.04504729703208,False
TiSnPt,half:X=Ti,1100.0,7.45058419631965,4.695,4.9646,0.0044,1,half,Sn,0.6301519285318834,36.98480714681166,False
TmNiSb,half:X=Tm,200.0,4.370626323762425,15.5528,14.1711,0.007,8,half,Ni,3.5584831207009873,255.84831207009879,False
TmNiSb,half:X=Tm,300.0,4.888408698198408,10.018,9.0586,0.0208,13,half,Ni,2.0493376512671846,104.93376512671847,False
TmNiSb,half:X=Tm,400.0,6.0253033462125805,7.9022,7.0509,0.0197,9,half,Ni,1.3115024333118779,31.15024333118779,False
TmNiSb,half:X=Tm,500.0,3.223159666786729,6.4385,6.5976,0.0173,4,half,Ni,1.9975740160644129,99.75740160644128,False
TmNiSb,half:X=Tm,600.0,3.217150528911483,4.9473,5.8239,0.0157,4,half,Ni,1.5377894057303905,53.77894057303904,False
TmNiSb,half:X=Tm,700.0,3.3072108194364893,4.1942,5.3887,0.0315,4,half,Ni,1.2681985603550499,26.81985603550498,False
TmNiSb,half:X=Tm,800.0,3.442960270620004,3.6694,4.8902,0.041,4,half,Ni,1.065768905703701,6.576890570370102,False
TmNiSb,half:X=Tm,900.0,3.496507028935575,3.2686,4.1701,0.0935,4,half,Ni,0.9348186555755458,6.518134442445424,False
VCoSb,half:X=V,300.0,2.9063483522037625,20.1049,20.6595,0.0008,8,half,Co,6.917580951627941,591.758095162794,False
VCoSb,half:X=V,400.0,2.6370182520930534,15.1658,15.506,0.0005,9,half,Co,5.7511168108004584,475.1116810800458,False
VCoSb,half:X=V,500.0,2.459908740816146,13.8089,12.4006,0.0005,9,half,Co,5.613582232086584,461.3582232086584,False
VCoSb,half:X=V,600.0,2.3678857766526473,10.8895,9.9484,0.0004,8,half,Co,4.598828248968116,359.88282489681154,False
VCoSb,half:X=V,700.0,2.335900736578986,9.1905,8.4886,0.0005,9,half,Co,3.934456570042369,293.4456570042369,False
VCoSb,half:X=V,800.0,2.293191856189848,7.8988,7.4098,0.0005,9,half,Co,3.444456676696865,244.4456676696865,False
VCoSb,half:X=V,900.0,2.140204411136988,7.1201,6.5949,0.0003,9,half,Co,3.3268317563262255,232.68317563262255,False
VCoSb,half:X=V,1000.0,2.285628690553356,6.4288,5.8486,0.0004,8,half,Co,2.812705329859844,181.2705329859844,False
VCoSn,half:X=V,300.0,12.80163145112045,17.3491,17.9123,0.0008,1,half,Co,1.3552257043364218,35.52257043364217,False
VCoSn,half:X=V,400.0,9.32784322402518,13.1057,13.9831,0.0005,1,half,Co,1.405008605445299,40.50086054452991,False
VCoSn,half:X=V,500.0,3.771659881588847,11.6048,11.2419,0.0005,1,half,Co,3.076841593444892,207.68415934448916,False
VCoSn,half:X=V,600.0,0.3642936912614081,9.1366,9.8826,0.0004,1,half,Co,25.080313546917292,2408.0313546917296,True
VFeSb,half:X=V,300.0,9.481755771780914,17.7163,19.5203,0.0004,12,half,Fe,1.868461962786079,86.84619627860789,False
VFeSb,half:X=V,400.0,7.553345772553992,13.6211,14.8598,0.0004,17,half,Fe,1.8033200663862017,80.33200663862017,False
VFeSb,half:X=V,500.0,6.651865688993156,12.8402,12.045,0.0004,17,half,Fe,1.9303155836785284,93.03155836785284,False
VFeSb,half:X=V,600.0,5.790386104866167,9.9796,9.9971,0.0004,15,half,Fe,1.7234774709778455,72.34774709778455,False
VFeSb,half:X=V,700.0,5.75342181776963,8.453,8.521,0.0005,10,half,Fe,1.4692126299331356,46.921262993313555,False
VFeSb,half:X=V,800.0,3.296835493035178,7.2339,7.4473,0.0007,3,half,Fe,2.1941950137585504,119.41950137585503,False
VFeSb,half:X=V,900.0,2.023770330607771,6.5221,6.5707,0.0005,1,half,Fe,3.2227471177726517,222.27471177726517,False
VFeSb,half:X=V,1000.0,1.6100935484968155,5.8407,5.8158,0.0006,1,half,Fe,3.6275531974231447,262.75531974231444,False
VNiSn,half:X=V,300.0,3.0,9.719,12.3618,0.0009,1,half,Ni,3.2396666666666665,223.96666666666667,False
VNiSn,half:X=V,400.0,2.5,7.5264,10.6424,0.0006,1,half,Ni,3.01056,201.05599999999998,False
VNiSn,half:X=V,500.0,2.2,7.4142,8.8099,0.0005,1,half,Ni,3.370090909090909,237.00909090909087,False
VNiSn,half:X=V,600.0,2.0,6.9067,7.6148,0.0005,1,half,Ni,3.45335,245.33499999999998,False
VNiSn,half:X=V,700.0,1.8,5.8227,6.89,0.0005,1,half,Ni,3.2348333333333334,223.48333333333335,False
YNiBi,half:X=Y,200.0,2.8394902726538573,9.0698,10.7533,0.0169,1,half,Ni,3.194164842664928,219.41648426649277,False
YNiBi,half:X=Y,300.0,3.1734725337117577,6.5224,6.9002,0.0429,2,half,Ni,2.055287994684885,105.52879946848851,False
YNiBi,half:X=Y,400.0,3.072540535521754,4.7898,6.4292,0.0405,2,half,Ni,1.5589053894081935,55.890538940819354,False
YNiBi,half:X=Y,500.0,3.9457950670671353,4.0997,5.5436,0.0413,2,half,Ni,1.0390047963254363,3.9004796325436333,False
YNiBi,half:X=Y,600.0,4.528104664387406,3.364,5.1148,0.0611,2,half,Ni,0.7429156897492133,25.70843102507867,False
YNiBi,half:X=Y,700.0,5.238690333071573,2.818,4.2749,0.0857,1,half,Ni,0.5379207055263634,46.20792944736366,False
YNiSb,half:X=Y,200.0,2.2191266690132525,14.0929,15.0051,0.0053,9,half,Ni,6.350651450764858,535.0651450764858,False
YNiSb,half:X=Y,300.0,2.2655074055852795,9.5249,9.6365,0.0211,11,half,Ni,4.204312012628051,320.4312012628051,False
YNiSb,half:X=Y,400.0,2.592224699892089,7.1889,7.4979,0.0193,2,half,Ni,2.7732549575271253,177.3254957527125,False
YSbPd,half:X=Y,200.0,2.4713378058086692,9.977,10.2702,0.0091,6,half,Sb,4.0370846820495,303.70846820494995,False
YSbPd,half:X=Y,300.0,2.2567844889520567,7.1372,6.8859,0.0286,9,half,Sb,3.1625527536810463,216.2552753681046,False
YSbPd,half:X=Y,400.0,2.1993935019781596,5.318,5.4337,0.0249,2,half,Sb,2.4179393070030124,141.79393070030125,False
YSbPt,half:X=Y,200.0,2.6299710931149125,8.128,8.6355,0.0039,11,half,Sb,3.0905282652263963,209.05282652263966,False
YSbPt,half:X=Y,300.0,2.105113,5.4574,5.6145,0.0133,21,half,Sb,2.5924499064895805,159.24499064895807,False
YSbPt,half:X=Y,400.0,2.531515929278495,3.7114,4.3606,0.0131,4,half,Sb,1.466078074830753,46.607807483075284,False
YSbPt,half:X=Y,500.0,2.4521569531688856,3.0051,3.6177,0.0136,2,half,Sb,1.2254925183791985,22.549251837919858,False
YSbPt,half:X=Y,600.0,2.0147061748797093,2.5233,2.9939,0.0259,2,half,Sb,1.2524406940633201,25.24406940633201,False
YSbPt,half:X=Y,700.0,1.752915347375903,2.1209,2.6877,0.1579,2,half,Sb,1.209927223910137,20.992722391013707,False
YSbPt,half:X=Y,800.0,1.5917141360125793,1.8684,2.3926,0.1689,2,half,Sb,1.1738288664574843,17.38288664574844,False
YSbPt,half:X=Y,900.0,1.2709790210503766,1.7161,2.1522,0.2154,2,half,Sb,1.35021898204249,35.02189820424899,False
YSbPt,half:X=Y,1000.0,0.8420283494442533,1.5642,2.0227,0.2397,1,half,Sb,1.857657169182471,85.7657169182471,False
YbNiSb,half:X=Yb,200.0,2.70701415846888,12.9146,11.9661,0.0125,4,half,Ni,4.770791449167985,377.0791449167985,False
YbNiSb,half:X=Yb,300.0,2.72868670086349,8.7037,6.7566,0.0795,3,half,Ni,3.1897029429013317,218.97029429013318,False
YbNiSb,half:X=Yb,400.0,2.071807722947252,6.7666,5.5956,0.0646,2,half,Ni,3.266036671769023,226.6036671769023,False
YbNiSb,half:X=Yb,500.0,1.928862178646399,5.5901,4.8105,0.0659,2,half,Ni,2.898133449805582,189.8133449805582,False
YbNiSb,half:X=Yb,600.0,1.8196994909626136,4.7788,4.0052,0.0608,2,half,Ni,2.6261479017461475,162.61479017461477,False
YbNiSb,half:X=Yb,700.0,1.7321446431606566,3.8146,3.7338,0.0541,2,half,Ni,2.2022410282316103,120.22410282316103,False
YbNiSb,half:X=Yb,800.0,1.6535879267925235,3.2687,3.1805,0.0782,2,half,Ni,1.9767318973719898,97.67318973719898,False
ZnNiSn,half:X=Zn,600.0,3.585936442246632,7.7761,7.57,0.0006,2,half,Ni,2.168499114593392,116.84991145933918,False
ZnNiSn,half:X=Zn,700.0,2.8161301631782587,6.5999,6.6523,0.0004,2,half,Ni,2.343606160786053,134.3606160786053,False
ZnNiSn,half:X=Zn,800.0,2.730359480052706,5.9171,5.9339,0.0004,2,half,Ni,2.1671505320924913,116.71505320924913,False
ZnNiSn,half:X=Zn,900.0,2.361302351056005,5.282,5.3696,0.0004,2,half,Ni,2.236901173472267,123.69011734722667,False
ZnNiSn,half:X=Zn,1000.0,2.6923737560342387,4.6693,4.887,0.0005,2,half,Ni,1.734268873158865,73.42688731588649,False
ZrCoBi,half:X=Zr,300.0,14.324305,13.3224,11.4776,0.0037,10,half,Co,0.9300555943202828,6.994440567971714,False
ZrCoBi,half:X=Zr,400.0,11.673719190199083,10.2599,9.5796,0.0033,14,half,Co,0.8788887100020287,12.111128999797126,False
ZrCoBi,half:X=Zr,500.0,9.763931,9.1716,8.9901,0.0034,15,half,Co,0.9393347822716076,6.066521772839236,False
ZrCoBi,half:X=Zr,600.0,8.779901505869102,7.6189,7.8689,0.0031,16,half,Co,0.8677659988448609,13.223400115513904,False
ZrCoBi,half:X=Zr,700.0,7.872144127129137,6.5573,6.7814,0.0023,15,half,Co,0.8329750947270013,16.702490527299872,False
ZrCoBi,half:X=Zr,800.0,7.422347500000001,5.8285,6.1756,0.0021,10,half,Co,0.7852636918441234,21.473630815587665,False
ZrCoBi,half:X=Zr,900.0,3.8800992997219863,5.2011,5.583,0.0025,2,half,Co,1.3404553848332348,34.04553848332348,False
ZrCoBi,half:X=Zr,1000.0,3.300970067184336,4.651,4.9723,0.0032,2,half,Co,1.4089797560531088,40.89797560531088,False
ZrCoSb,half:X=Zr,200.0,17.30966908644135,24.2058,22.8382,0.0006,3,half,Co,1.3983976169111392,39.83976169111392,False
ZrCoSb,half:X=Zr,300.0,15.271601754812346,16.1351,14.6658,0.002,19,half,Co,1.0565427424739877,5.654274247398782,False
ZrCoSb,half:X=Zr,400.0,13.273605264136213,12.7984,12.2811,0.0017,20,half,Co,0.9641992318831295,3.5800768116870514,False
ZrCoSb,half:X=Zr,500.0,11.423958092001186,10.4468,10.7008,0.0016,20,half,Co,0.9144641389497593,8.55358610502407,False
ZrCoSb,half:X=Zr,600.0,9.569977942586274,8.6025,9.1249,0.0015,21,half,Co,0.8989048931574847,10.109510684251534,False
ZrCoSb,half:X=Zr,700.0,8.497521730767192,7.4083,7.4167,0.0011,20,half,Co,0.8718188943461693,12.818110565383073,False
ZrCoSb,half:X=Zr,800.0,7.616184754935865,6.5275,6.4864,0.001,22,half,Co,0.8570564147317572,14.294358526824277,False
ZrCoSb,half:X=Zr,900.0,6.906214307132441,5.8254,5.8846,0.0013,18,half,Co,0.8435011919603737,15.649880803962631,False
ZrCoSb,half:X=Zr,1000.0,6.627712293613554,5.4413,5.2769,0.0015,9,half,Co,0.8209921853794442,17.90078146205558,False
ZrCoSb,half:X=Zr,1100.0,6.372414560840827,5.4413,5.2769,0.0015,1,half,Co,0.853883555134246,14.611644486575406,False
ZrNiPb,half:X=Zr,300.0,7.585405406355404,10.9539,10.8562,0.0097,1,half,Ni,1.4440757498369587,44.40757498369587,False
ZrNiPb,half:X=Zr,400.0,6.822370567768012,8.7037,9.1141,0.008,1,half,Ni,1.2757589042612614,27.575890426126143,False
ZrNiPb,half:X=Zr,500.0,5.647570806633364,7.3453,8.1729,0.0074,1,half,Ni,1.3006122900438124,30.06122900438124,False
ZrNiPb,half:X=Zr,600.0,5.134460458093103,5.8921,7.1872,0.0066,1,half,Ni,1.1475597189014635,14.755971890146341,False
ZrNiPb,half:X=Zr,700.0,5.146890362227769,5.0691,6.3391,0.0054,1,half,Ni,0.9848859492328299,1.5114050767170084,False
ZrNiPb,half:X=Zr,800.0,5.522559687069132,4.5349,5.6958,0.005,1,half,Ni,0.8211590742275362,17.884092577246378,False
ZrNiPb,half:X=Zr,900.0,5.91306802444255,3.8789,4.908,0.0055,1,half,Ni,0.6559877180451819,34.40122819548182,False
ZrNiSn,half:X=Zr,200.0,6.350502289967647,21.0616,19.2238,0.0004,21,half,Ni,3.316525061847871,231.65250618478714,False
ZrNiSn,half:X=Zr,300.0,6.137612457516103,13.7282,12.5156,0.0013,102,half,Ni,2.236732947058018,123.67329470580182,False
ZrNiSn,half:X=Zr,400.0,5.722526673889808,10.8269,11.0426,0.0011,95,half,Ni,1.8919789486346885,89.19789486346885,False
ZrNiSn,half:X=Zr,500.0,5.12717436668639,9.0407,9.8336,0.001,96,half,Ni,1.7632909188229653,76.32909188229652,False
ZrNiSn,half:X=Zr,600.0,4.624210599827445,7.6163,8.6866,0.001,92,half,Ni,1.6470486876796238,64.7048687679624,False
ZrNiSn,half:X=Zr,700.0,4.350228079971132,6.5847,6.9805,0.0009,89,half,Ni,1.5136447742399048,51.36447742399049,False
ZrNiSn,half:X=Zr,800.0,4.126777726583178,5.8454,6.1201,0.0009,78,half,Ni,1.4164562249975547,41.645622499755476,False
ZrNiSn,half:X=Zr,900.0,4.05689659207119,5.3597,5.581,0.0013,59,half,Ni,1.3211330085353943,32.11330085353943,False
ZrNiSn,half:X=Zr,1000.0,3.602086403683966,5.1355,5.0193,0.0013,12,half,Ni,1.4257015030921425,42.57015030921425,False
ZrNiSn,half:X=Zr,1100.0,6.787544504425905,5.1355,5.0193,0.0013,2,half,Ni,0.7566064571144001,24.339354288559992,False
ZrSbIr,half:X=Zr,300.0,9.2,14.8867,17.1697,0.0169,1,half,Sb,1.6181195652173914,61.811956521739134,False
ZrSbIr,half:X=Zr,500.0,4.5,8.6776,10.6125,0.015,1,half,Sb,1.9283555555555556,92.83555555555556,False
ZrSbIr,half:X=Zr,700.0,2.8,5.9962,7.5482,0.0078,1,half,Sb,2.1415,114.15,False
ZrSbIr,half:X=Zr,1000.0,1.8,3.9628,5.5249,0.0075,1,half,Sb,2.2015555555555557,120.15555555555554,False
ZrSnPt,half:X=Zr,300.0,20.00041532665796,12.6674,13.3212,0.0088,1,half,Sn,0.6333568475008615,36.66431524991385,False
ZrSnPt,half:X=Zr,400.0,16.888358567429478,9.4024,10.6346,0.01,1,half,Sn,0.5567385345626936,44.32614654373063,False
ZrSnPt,half:X=Zr,500.0,14.379687608199344,7.6662,8.9066,0.0104,1,half,Sn,0.5331270197850966,46.687298021490335,False
ZrSnPt,half:X=Zr,600.0,12.755399775164664,6.2183,7.5921,0.0118,1,half,Sn,0.48750334051523103,51.249665948476895,False
ZrSnPt,half:X=Zr,700.0,11.398012716103027,5.3847,6.4902,0.0094,1,half,Sn,0.47242445978258435,52.75755402174157,False
ZrSnPt,half:X=Zr,800.0,10.15041545548161,4.4102,5.6083,0.0122,1,half,Sn,0.4344846789121645,56.55153210878355,False
ZrSnPt,half:X=Zr,900.0,9.05065374696799,3.9419,4.8851,0.0168,1,half,Sn,0.4355375987420306,56.44624012579694,False
ZrSnPt,half:X=Zr,1000.0,7.95447945430361,3.5363,4.3778,0.0164,1,half,Sn,0.44456711722182607,55.543288277817396,False
