compound,cluster,T,k_ref,k_pred,k_pred_hurdle,p_low,n_ref_rows,klass,Yfam,ratio,ape,suspect_ref
LuSbPt,half:X=Lu,900.0,3.5,2.3496,2.4526,0.0408,1,half,Sb,0.6713142857142858,32.86857142857143,False
MgAgSb,half:X=Mg,300.0,0.18444435635709133,7.6332,6.7869,0.0463,2,half,Ag,41.38483904176408,4038.483904176408,True
MgAgSb,half:X=Mg,400.0,0.6967123947969183,6.7439,5.7091,0.0529,5,half,Ag,9.679603880114334,867.9603880114333,False
MgAgSb,half:X=Mg,500.0,1.0450258373732524,6.1138,4.678,0.0526,1,half,Ag,5.850381666512166,485.0381666512166,False
MgNiSb,half:X=Mg,200.0,3.997162641817191,21.6999,20.0428,0.0005,2,half,Ni,5.428825880884043,442.8825880884043,False
MgNiSb,half:X=Mg,300.0,3.6339012801980033,13.9843,13.0022,0.0018,5,half,Ni,3.848288360557232,284.8288360557232,False
MgNiSb,half:X=Mg,400.0,3.024397070297166,10.5269,10.4729,0.0013,2,half,Ni,3.480660692137777,248.06606921377772,False
NbCoSb,half:X=Nb,300.0,4.54727914108168,16.781,16.1225,0.0008,9,half,Co,3.690338657329102,269.03386573291016,False
NbCoSb,half:X=Nb,400.0,4.042914743198798,13.1048,12.3783,0.0006,10,half,Co,3.2414237826918257,224.14237826918256,False
NbCoSb,half:X=Nb,500.0,3.503596039090592,10.8019,10.6002,0.0006,10,half,Co,3.083089454229371,208.30894542293711,False
NbCoSb,half:X=Nb,600.0,3.260309031674594,8.9156,8.6207,0.0005,10,half,Co,2.7345874005755446,173.45874005755448,False
NbCoSb,half:X=Nb,700.0,3.047579747595911,7.6796,7.5183,0.0002,10,half,Co,2.519901244933153,151.99012449331525,False
NbCoSb,half:X=Nb,800.0,2.9984856030236653,7.1884,6.547,0.0002,10,half,Co,2.3973435099208866,139.73435099208865,False
NbCoSb,half:X=Nb,900.0,2.885789290518642,6.4185,5.8496,0.0002,10,half,Co,2.224174863039446,122.41748630394457,False
NbCoSb,half:X=Nb,1000.0,2.79106071143413,5.7453,5.3256,0.0002,9,half,Co,2.058464717898556,105.84647178985561,False
NbCoSb,half:X=Nb,1100.0,2.48769917352532,5.6482,5.3256,0.0002,2,half,Co,2.2704513713351973,127.04513713351975,False
NbCoSn,half:X=Nb,300.0,8.27816053383799,14.6299,13.2494,0.0006,20,half,Co,1.7672887521567744,76.72887521567743,False
NbCoSn,half:X=Nb,400.0,7.840974152712135,12.1904,10.4192,0.0005,29,half,Co,1.5547047806277274,55.47047806277275,False
NbCoSn,half:X=Nb,500.0,7.181511385421322,9.8992,9.4486,0.0004,24,half,Co,1.3784285046314437,37.84285046314437,False
NbCoSn,half:X=Nb,600.0,6.632258848399715,8.0947,7.7526,0.0004,26,half,Co,1.2205042331773819,22.050423317738183,False
NbCoSn,half:X=Nb,700.0,6.249204272297364,7.0022,6.989,0.0002,28,half,Co,1.1204946573823256,12.04946573823256,False
NbCoSn,half:X=Nb,800.0,5.274898601463618,6.5596,6.1657,0.0002,23,half,Co,1.2435499704543926,24.354997045439276,False
NbCoSn,half:X=Nb,900.0,4.932894496819175,5.8732,5.9503,0.0003,10,half,Co,1.1906194230967542,19.061942309675413,False
NbCoSn,half:X=Nb,1000.0,4.83828231410217,6.4185,5.7977,0.0002,5,half,Co,1.3266071682696068,32.66071682696069,False
NbFeSb,half:X=Nb,200.0,26.46496569874789,26.5343,24.9472,0.0001,4,half,Fe,1.0026198522998802,0.26198522998800994,False
NbFeSb,half:X=Nb,300.0,17.1,16.2204,15.8339,0.0008,9,half,Fe,0.9485614035087719,5.143859649122806,False
NbFeSb,half:X=Nb,400.0,5.052570936750575,12.5836,12.161,0.0007,16,half,Fe,2.490534058309096,149.05340583090958,False
NbFeSb,half:X=Nb,500.0,3.213857,10.3465,10.2327,0.0006,23,half,Fe,3.219340499592857,221.9340499592857,False
NbFeSb,half:X=Nb,600.0,4.145997802810533,8.2974,8.3292,0.0005,25,half,Fe,2.0013035208014993,100.13035208014992,False
NbFeSb,half:X=Nb,700.0,3.05221,7.1568,7.2171,0.0003,23,half,Fe,2.3447927894869616,134.4792789486962,False
NbFeSb,half:X=Nb,800.0,3.995362412926857,6.755,6.3403,0.0003,23,half,Fe,1.6907102039465634,69.07102039465634,False
NbFeSb,half:X=Nb,900.0,6.108196279271377,6.0076,5.6719,0.0003,6,half,Fe,0.9835309353740387,1.6469064625961363,False
NbFeSb,half:X=Nb,1000.0,5.792529858153448,5.3927,5.5689,0.0003,3,half,Fe,0.9309749163242282,6.90250836757718,False
NbFeSb,half:X=Nb,1100.0,5.397427499003536,5.3016,5.5689,0.0003,1,half,Fe,0.9822457089009111,1.7754291099088904,False
ScNiSb,half:X=Sc,200.0,8.785575237483172,18.879,18.9145,0.0004,12,half,Ni,2.1488632775522527,114.88632775522528,False
ScNiSb,half:X=Sc,300.0,8.535104983278979,12.3971,12.0533,0.0015,28,half,Ni,1.4524835985365159,45.248359853651586,False
ScNiSb,half:X=Sc,400.0,8.608668870236759,9.5378,9.4219,0.0011,12,half,Ni,1.1079297094322653,10.79297094322654,False
ScNiSb,half:X=Sc,500.0,6.938859466542589,8.2587,7.8933,0.001,7,half,Ni,1.1902100107116083,19.02100107116082,False
ScNiSb,half:X=Sc,600.0,6.258332228785319,6.3278,6.8571,0.0009,7,half,Ni,1.01110004529564,1.1100045295640044,False
ScNiSb,half:X=Sc,700.0,6.288540183671076,5.4363,5.9465,0.0011,6,half,Ni,0.864477262006846,13.5522737993154,False
ScNiSb,half:X=Sc,800.0,6.696323302769867,4.8085,5.2935,0.0011,7,half,Ni,0.7180806216466598,28.19193783533402,False
ScNiSb,half:X=Sc,900.0,7.185676497261367,4.2648,4.7663,0.0008,7,half,Ni,0.593514055583412,40.6485944416588,False
ScSbPd,half:X=Sc,200.0,4.26444887118485,12.6054,11.2038,0.0021,6,half,Sb,2.9559271035409713,195.59271035409716,False
ScSbPd,half:X=Sc,300.0,3.5993325946112646,8.5299,7.4393,0.0074,9,half,Sb,2.3698560151875174,136.98560151875174,False
ScSbPd,half:X=Sc,400.0,3.355786122333426,6.3526,5.946,0.0086,2,half,Sb,1.8930288666855672,89.30288666855671,False
TaCoSn,half:X=Ta,300.0,5.721771988446752,17.6605,16.2902,0.0022,1,half,Co,3.086543825175069,208.6543825175069,False
TaCoSn,half:X=Ta,400.0,4.972447101271777,13.6817,14.4954,0.0015,1,half,Co,2.751502373248114,175.15023732481143,False
TaCoSn,half:X=Ta,500.0,4.3529595856720125,11.6853,12.063,0.0011,1,half,Co,2.684449457895901,168.4449457895901,False
TaCoSn,half:X=Ta,600.0,4.026161808911069,9.4345,9.8467,0.0011,1,half,Co,2.3432987663632154,134.32987663632153,False
TaCoSn,half:X=Ta,700.0,3.788104596599724,8.172,8.3058,0.0024,1,half,Co,2.1572793970196456,115.72793970196457,False
TaCoSn,half:X=Ta,800.0,3.558582573615181,7.2175,7.3075,0.0025,1,half,Co,2.028195173413584,102.81951734135839,False
TaCoSn,half:X=Ta,900.0,3.3925737862202925,6.5004,6.5935,0.0034,1,half,Co,1.9160673900160545,91.60673900160546,False
TaCoSn,half:X=Ta,1000.0,3.3078177005901104,6.0368,6.0227,0.0027,1,half,Co,1.8250098845903882,82.50098845903881,False
TaFeSb,half:X=Ta,200.0,16.79205035282916,28.6708,26.9747,0.0004,7,half,Fe,1.707403169808235,70.7403169808235,False
TaFeSb,half:X=Ta,300.0,13.49958797358697,19.1768,18.6764,0.0016,7,half,Fe,1.4205470594747747,42.05470594747746,False
TaFeSb,half:X=Ta,400.0,11.74330522143023,14.8333,14.9466,0.0013,3,half,Fe,1.263128201158467,26.3128201158467,False
TaFeSb,half:X=Ta,500.0,10.691305424032503,12.4963,12.276,0.0011,5,half,Fe,1.1688282678661608,16.882826786616075,False
TaFeSb,half:X=Ta,600.0,9.153440565691756,10.4351,9.861,0.0012,5,half,Fe,1.1400194194860525,14.001941948605253,False
TaFeSb,half:X=Ta,700.0,7.987692630649794,9.0193,8.3441,0.0019,5,half,Fe,1.1291496076591376,12.914960765913762,False
TaFeSb,half:X=Ta,800.0,6.752906701773662,7.9403,7.336,0.002,5,half,Fe,1.1758344000094756,17.58344000094755,False
TaFeSb,half:X=Ta,900.0,4.566900881293831,7.1336,7.1105,0.0027,1,half,Fe,1.562022076988675,56.202207698867504,False
TaFeSb,half:X=Ta,1000.0,4.368778390326094,6.4317,6.2103,0.0023,1,half,Fe,1.472196441513694,47.219644151369415,False
TbSbPt,half:X=Tb,300.0,2.9,4.7793,5.1098,0.0513,1,half,Sb,1.6480344827586209,64.80344827586207,False
TbSbPt,half:X=Tb,500.0,2.8,2.9025,3.4738,0.0555,1,half,Sb,1.0366071428571428,3.6607142857142874,False
TbSbPt,half:X=Tb,700.0,3.0,2.0042,2.0153,0.5085,1,half,Sb,0.6680666666666667,33.193333333333335,False
TbSbPt,half:X=Tb,900.0,3.2,1.568,1.6968,0.6235,1,half,Sb,0.49,51.0,False
TiCoSb,half:X=Ti,200.0,8.902606682543983,32.1716,35.8351,0.0006,38,half,Co,3.6137281076430456,261.3728107643046,False
TiCoSb,half:X=Ti,300.0,9.10333788069412,20.4743,22.4173,0.002,92,half,Co,2.2490981075656675,124.90981075656676,False
TiCoSb,half:X=Ti,400.0,9.607408385546709,15.3387,17.0575,0.0015,77,half,Co,1.596549182095287,59.654918209528695,False
TiCoSb,half:X=Ti,500.0,9.251816004585908,12.3678,13.8628,0.0014,47,half,Co,1.3367970130263693,33.679701302636936,False
TiCoSb,half:X=Ti,600.0,8.083246826770843,9.9791,11.432,0.0016,45,half,Co,1.234541046915739,23.45410469157389,False
TiCoSb,half:X=Ti,700.0,7.826912124548436,8.5867,9.8194,0.0014,44,half,Co,1.0970737710301557,9.707377103015576,False
TiCoSb,half:X=Ti,800.0,6.58494916499137,7.5526,8.5777,0.0013,42,half,Co,1.1469488694237928,14.694886942379279,False
TiCoSb,half:X=Ti,900.0,7.718513338975894,6.7155,7.6319,0.0014,28,half,Co,0.8700509677283299,12.99490322716701,False
TiCoSb,half:X=Ti,1000.0,7.932644152923648,6.4657,6.8531,0.0014,9,half,Co,0.8150750084531407,18.49249915468592,False
TiNiSn,half:X=Ti,200.0,8.391893032278347,30.6157,31.2262,0.0001,13,half,Ni,3.6482471692907206,264.82471692907205,False
TiNiSn,half:X=Ti,300.0,5.8880953275015875,19.7854,19.6814,0.0005,82,half,Ni,3.360237716870535,236.02377168705348,False
TiNiSn,half:X=Ti,400.0,4.523324511634004,15.6557,15.1635,0.0004,134,half,Ni,3.461104760388845,246.11047603888449,False
TiNiSn,half:X=Ti,500.0,4.219057403098667,12.5819,12.2224,0.0003,133,half,Ni,2.9821589985382237,198.21589985382238,False
TiNiSn,half:X=Ti,600.0,3.9945829963500867,10.4655,10.1037,0.0004,132,half,Ni,2.6199230331582775,161.99230331582777,False
TiNiSn,half:X=Ti,700.0,4.002259517466314,9.1319,8.7635,0.0005,126,half,Ni,2.2816861225883414,128.16861225883412,False
TiNiSn,half:X=Ti,800.0,4.111123753371315,8.0787,7.7228,0.0006,86,half,Ni,1.9650831462748077,96.50831462748076,False
TiNiSn,half:X=Ti,900.0,4.690679610096055,7.2271,6.9637,0.0012,39,half,Ni,1.5407362260352728,54.07362260352727,False
TiNiSn,half:X=Ti,1000.0,6.308657167167824,6.9759,6.3804,0.0014,8,half,Ni,1.1057662217412465,10.576622174124656,False
TiSnPt,half:X=Ti,400.0,16.955116999419236,11.9329,13.3075,0.0013,1,half,Sn,0.7037934330036613,29.620656699633876,False
TiSnPt,half:X=Ti,500.0,13.982061224812057,9.3618,10.3979,0.0012,1,half,Sn,0.6695579320870725,33.04420679129275,False
TiSnPt,half:X=Ti,600.0,11.494792850696845,7.5656,8.6959,0.0013,1,half,Sn,0.6581762801877159,34.182371981228414,False
TiSnPt,half:X=Ti,700.0,10.246164714531064,6.4315,7.6438,0.0004,1,half,Sn,0.6276982831321144,37.23017168678856,False
TiSnPt,half:X=Ti,800.0,9.132582196965467,5.6126,6.6193,0.0005,1,half,Sn,0.6145687910550566,38.54312089449434,False
TiSnPt,half:X=Ti,900.0,8.41290463265947,4.9754,5.8917,0.0012,1,half,Sn,0.5914009747222329,40.85990252777671,False
TiSnPt,half:X=Ti,1000.0,7.830879332455192,4.4837,5.3033,0.0017,1,half,Sn,0.5725666058238493,42.74333941761507,False
TiSnPt,half:X=Ti,1100.0,7.45058419631965,4.1808,5.3033,0.0017,1,half,Sn,0.5611372061354841,43.8862793864516,False
TmNiSb,half:X=Tm,200.0,4.370626323762425,14.8477,13.9157,0.0096,8,half,Ni,3.397156128236205,239.7156128236205,False
TmNiSb,half:X=Tm,300.0,4.888408698198408,10.2581,8.8577,0.0311,13,half,Ni,2.098453839135946,109.84538391359459,False
TmNiSb,half:X=Tm,400.0,6.0253033462125805,7.6384,6.8876,0.0286,9,half,Ni,1.267720405280738,26.772040528073813,False
TmNiSb,half:X=Tm,500.0,3.223159666786729,6.1446,5.7828,0.03,4,half,Ni,1.9063901994423218,90.63901994423219,False
TmNiSb,half:X=Tm,600.0,3.217150528911483,5.1382,4.9512,0.0178,4,half,Ni,1.5971276301263098,59.712763012630965,False
TmNiSb,half:X=Tm,700.0,3.3072108194364893,4.2958,4.349,0.035,4,half,Ni,1.298919311328316,29.891931132831587,False
TmNiSb,half:X=Tm,800.0,3.442960270620004,3.7939,4.1103,0.0384,4,half,Ni,1.101929648266548,10.192964826654796,False
TmNiSb,half:X=Tm,900.0,3.496507028935575,3.3842,3.6754,0.054,4,half,Ni,0.9678802221742525,3.2119777825747513,False
VCoSb,half:X=V,300.0,2.9063483522037625,20.1606,20.3933,0.0006,8,half,Co,6.9367458944531055,593.6745894453106,False
VCoSb,half:X=V,400.0,2.6370182520930534,15.0744,15.0341,0.0003,9,half,Co,5.716456451537699,471.64564515376986,False
VCoSb,half:X=V,500.0,2.459908740816146,12.2381,13.2685,0.0003,9,half,Co,4.975021957903875,397.5021957903875,False
VCoSb,half:X=V,600.0,2.3678857766526473,9.7805,10.8834,0.0002,8,half,Co,4.130477954821861,313.0477954821861,False
VCoSb,half:X=V,700.0,2.335900736578986,8.6894,9.4473,0.0003,9,half,Co,3.719935468116659,271.9935468116659,False
VCoSb,half:X=V,800.0,2.293191856189848,7.5459,8.2746,0.0003,9,half,Co,3.2905663691556786,229.05663691556788,False
VCoSb,half:X=V,900.0,2.140204411136988,6.7577,7.3468,0.0003,9,half,Co,3.157502136167432,215.75021361674317,False
VCoSb,half:X=V,1000.0,2.285628690553356,6.4891,6.2893,0.0004,8,half,Co,2.839087567818802,183.9087567818802,False
VCoSn,half:X=V,300.0,12.80163145112045,19.2998,18.2983,0.0007,1,half,Co,1.5076047200461162,50.760472004611614,False
VCoSn,half:X=V,400.0,9.32784322402518,14.6924,13.8946,0.0004,1,half,Co,1.5751122362517462,57.511223625174615,False
VCoSn,half:X=V,500.0,3.771659881588847,11.7572,12.3685,0.0004,1,half,Co,3.1172482061259377,211.72482061259376,False
VCoSn,half:X=V,600.0,0.3642936912614081,9.533,10.2118,0.0002,1,half,Co,26.168446582181836,2516.8446582181837,True
VFeSb,half:X=V,300.0,9.481755771780914,17.922,18.0863,0.0002,12,half,Fe,1.8901562570656463,89.01562570656462,False
VFeSb,half:X=V,400.0,7.553345772553992,13.332,13.2081,0.0001,17,half,Fe,1.7650456369207217,76.50456369207217,False
VFeSb,half:X=V,500.0,6.651865688993156,10.9419,11.77,0.0001,17,half,Fe,1.644937001374752,64.4937001374752,False
VFeSb,half:X=V,600.0,5.790386104866167,8.9137,9.6666,0.0001,15,half,Fe,1.5393964821290655,53.93964821290656,False
VFeSb,half:X=V,700.0,5.75342181776963,7.7748,8.4383,0.0001,10,half,Fe,1.3513349527036724,35.13349527036724,False
VFeSb,half:X=V,800.0,3.296835493035178,6.635,7.3601,0.0002,3,half,Fe,2.012535964872058,101.25359648720581,False
VFeSb,half:X=V,900.0,2.023770330607771,5.8127,6.5793,0.0002,1,half,Fe,2.872213270492187,187.22132704921873,False
VFeSb,half:X=V,1000.0,1.6100935484968155,6.2315,5.9997,0.0003,1,half,Fe,3.870272013584386,287.0272013584386,False
VNiSn,half:X=V,300.0,3.0,11.7858,14.0724,0.0013,1,half,Ni,3.9286,292.86,False
VNiSn,half:X=V,400.0,2.5,11.8359,10.8238,0.0008,1,half,Ni,4.734360000000001,373.43600000000004,False
VNiSn,half:X=V,500.0,2.2,9.5015,10.0167,0.0007,1,half,Ni,4.318863636363636,331.8863636363636,False
VNiSn,half:X=V,600.0,2.0,8.0812,8.375,0.0005,1,half,Ni,4.0406,304.06000000000006,False
VNiSn,half:X=V,700.0,1.8,6.888,7.3504,0.0006,1,half,Ni,3.8266666666666667,282.6666666666667,False
YNiBi,half:X=Y,200.0,2.8394902726538573,9.6552,10.7669,0.0067,1,half,Ni,3.400328605801496,240.0328605801496,False
YNiBi,half:X=Y,300.0,3.1734725337117577,6.6338,6.9863,0.0244,2,half,Ni,2.0903914968632082,109.03914968632084,False
YNiBi,half:X=Y,400.0,3.072540535521754,5.3543,5.7863,0.0201,2,half,Ni,1.7426295725308556,74.26295725308556,False
YNiBi,half:X=Y,500.0,3.9457950670671353,4.393,5.1627,0.0225,2,half,Ni,1.1133370905816624,11.333709058166237,False
YNiBi,half:X=Y,600.0,4.528104664387406,3.768,4.5711,0.0364,2,half,Ni,0.8321362422636848,16.786375773631523,False
YNiBi,half:X=Y,700.0,5.238690333071573,3.25,4.3174,0.0368,1,half,Ni,0.6203840642159975,37.961593578400255,False
YNiSb,half:X=Y,200.0,2.2191266690132525,14.4254,13.7378,0.0038,9,half,Ni,6.500485168976108,550.0485168976107,False
YNiSb,half:X=Y,300.0,2.2655074055852795,10.048,9.0223,0.018,11,half,Ni,4.435209514313709,343.520951431371,False
YNiSb,half:X=Y,400.0,2.592224699892089,7.6905,7.2067,0.0099,2,half,Ni,2.9667567014233547,196.6756701423355,False
YSbPd,half:X=Y,200.0,2.4713378058086692,9.0672,10.4986,0.0051,6,half,Sb,3.6689439940943394,266.89439940943396,False
YSbPd,half:X=Y,300.0,2.2567844889520567,6.2754,7.129,0.0173,9,half,Sb,2.7806819972047916,178.06819972047919,False
YSbPd,half:X=Y,400.0,2.1993935019781596,4.4739,5.7582,0.0126,2,half,Sb,2.0341516858971,103.41516858971,False
YSbPt,half:X=Y,200.0,2.6299710931149125,7.6833,8.3617,0.0084,11,half,Sb,2.9214389542586088,192.14389542586088,False
YSbPt,half:X=Y,300.0,2.105113,5.3392,5.3328,0.0307,21,half,Sb,2.536300901661811,153.63009016618113,False
YSbPt,half:X=Y,400.0,2.531515929278495,3.8201,4.2462,0.033,4,half,Sb,1.50901677363285,50.90167736328499,False
YSbPt,half:X=Y,500.0,2.4521569531688856,3.1483,3.5895,0.0335,2,half,Sb,1.283890085392576,28.389008539257613,False
YSbPt,half:X=Y,600.0,2.0147061748797093,2.5038,3.1482,0.062,2,half,Sb,1.2427618633518571,24.276186335185713,False
YSbPt,half:X=Y,700.0,1.752915347375903,2.171,2.5696,0.2182,2,half,Sb,1.2385081819552584,23.850818195525843,False
YSbPt,half:X=Y,800.0,1.5917141360125793,1.8633,2.3809,0.2481,2,half,Sb,1.170624773533628,17.062477353362798,False
YSbPt,half:X=Y,900.0,1.2709790210503766,1.678,2.1727,0.3539,2,half,Sb,1.3202420907099226,32.024209070992256,False
YSbPt,half:X=Y,1000.0,0.8420283494442533,1.5022,1.9738,0.4324,1,half,Sb,1.7840254440262804,78.40254440262804,False
YbNiSb,half:X=Yb,200.0,2.70701415846888,12.4307,10.3338,0.0321,4,half,Ni,4.592033610578142,359.20336105781416,False
YbNiSb,half:X=Yb,300.0,2.72868670086349,8.3228,5.8616,0.1061,3,half,Ni,3.050111981476752,205.0111981476752,False
YbNiSb,half:X=Yb,400.0,2.071807722947252,6.2799,5.0668,0.0767,2,half,Ni,3.0311210497210244,203.11210497210243,False
YbNiSb,half:X=Yb,500.0,1.928862178646399,5.0287,4.7177,0.0813,2,half,Ni,2.607081032367459,160.70810323674587,False
YbNiSb,half:X=Yb,600.0,1.8196994909626136,4.1985,4.3026,0.0793,2,half,Ni,2.3072490929691973,130.72490929691972,False
YbNiSb,half:X=Yb,700.0,1.7321446431606566,3.6441,3.6138,0.138,2,half,Ni,2.1038081400353406,110.38081400353407,False
YbNiSb,half:X=Yb,800.0,1.6535879267925235,3.2982,3.1829,0.1634,2,half,Ni,1.9945718921627242,99.45718921627244,False
ZnNiSn,half:X=Zn,600.0,3.585936442246632,5.6068,8.4787,0.0011,2,half,Ni,1.5635525309219571,56.35525309219571,False
ZnNiSn,half:X=Zn,700.0,2.8161301631782587,4.9428,6.9982,0.0005,2,half,Ni,1.7551745528770593,75.51745528770593,False
ZnNiSn,half:X=Zn,800.0,2.730359480052706,4.8827,6.3445,0.0005,2,half,Ni,1.7882993194382395,78.82993194382396,False
ZnNiSn,half:X=Zn,900.0,2.361302351056005,4.4046,5.6541,0.0005,2,half,Ni,1.8653265635509177,86.53265635509177,False
ZnNiSn,half:X=Zn,1000.0,2.6923737560342387,4.3207,5.2776,0.0004,2,half,Ni,1.6047920502553934,60.47920502553934,False
ZrCoBi,half:X=Zr,300.0,14.324305,14.231,12.6587,0.0037,10,half,Co,0.9934862459295581,0.6513754070441872,False
ZrCoBi,half:X=Zr,400.0,11.673719190199083,11.7,11.3747,0.002,14,half,Co,1.0022512799368157,0.22512799368157294,False
ZrCoBi,half:X=Zr,500.0,9.763931,10.5242,9.7063,0.0018,15,half,Co,1.0778650525080524,7.786505250805244,False
ZrCoBi,half:X=Zr,600.0,8.779901505869102,8.9479,8.6205,0.0019,16,half,Co,1.0191344394944062,1.913443949440626,False
ZrCoBi,half:X=Zr,700.0,7.872144127129137,7.1235,7.2971,0.0016,15,half,Co,0.9048995908815815,9.510040911841857,False
ZrCoBi,half:X=Zr,800.0,7.422347500000001,6.2356,6.3947,0.0016,10,half,Co,0.8401115684761458,15.988843152385426,False
ZrCoBi,half:X=Zr,900.0,3.8800992997219863,5.4236,5.7329,0.003,2,half,Co,1.397799278072241,39.779927807224105,False
ZrCoBi,half:X=Zr,1000.0,3.300970067184336,4.8366,5.1675,0.0034,2,half,Co,1.4652056521450154,46.52056521450154,False
ZrCoSb,half:X=Zr,200.0,17.30966908644135,26.8525,23.2119,0.0005,3,half,Co,1.5513005977123815,55.13005977123815,False
ZrCoSb,half:X=Zr,300.0,15.271601754812346,16.9548,15.3141,0.0014,19,half,Co,1.1102175313507798,11.021753135077972,False
ZrCoSb,half:X=Zr,400.0,13.273605264136213,13.2805,12.1509,0.0008,20,half,Co,1.0005194320402473,0.051943204024723785,False
ZrCoSb,half:X=Zr,500.0,11.423958092001186,11.6164,10.7525,0.0007,20,half,Co,1.0168454669081426,1.6845466908142652,False
ZrCoSb,half:X=Zr,600.0,9.569977942586274,9.3055,9.0932,0.0007,21,half,Co,0.972363787652075,2.763621234792507,False
ZrCoSb,half:X=Zr,700.0,8.497521730767192,7.9821,7.8674,0.0006,20,half,Co,0.9393444645276997,6.065553547230024,False
ZrCoSb,half:X=Zr,800.0,7.616184754935865,7.033,6.9245,0.0006,22,half,Co,0.9234282290016773,7.657177099832263,False
ZrCoSb,half:X=Zr,900.0,6.906214307132441,6.2866,6.2257,0.0007,18,half,Co,0.9102816275926263,8.97183724073737,False
ZrCoSb,half:X=Zr,1000.0,6.627712293613554,5.6339,5.3139,0.0008,9,half,Co,0.850051986328497,14.994801367150307,False
ZrCoSb,half:X=Zr,1100.0,6.372414560840827,5.3305,5.3139,0.0008,1,half,Co,0.8364961113416092,16.350388865839086,False
ZrNiPb,half:X=Zr,300.0,7.585405406355404,11.4027,10.0305,0.0081,1,half,Ni,1.5032420008093819,50.324200080938176,False
ZrNiPb,half:X=Zr,400.0,6.822370567768012,9.2359,8.2981,0.0053,1,half,Ni,1.353766980004663,35.37669800046631,False
ZrNiPb,half:X=Zr,500.0,5.647570806633364,7.8464,7.3322,0.0051,1,half,Ni,1.389340703933096,38.9340703933096,False
ZrNiPb,half:X=Zr,600.0,5.134460458093103,6.8023,6.1496,0.0071,1,half,Ni,1.324832483475064,32.4832483475064,False
ZrNiPb,half:X=Zr,700.0,5.146890362227769,5.8773,5.2781,0.0075,1,half,Ni,1.1419128029484744,14.191280294847441,False
ZrNiPb,half:X=Zr,800.0,5.522559687069132,5.146,4.4102,0.0089,1,half,Ni,0.9318142838816514,6.818571611834857,False
ZrNiPb,half:X=Zr,900.0,5.91306802444255,4.6944,4.004,0.0147,1,half,Ni,0.7939025867104853,20.60974132895147,False
ZrNiSn,half:X=Zr,200.0,6.350502289967647,23.6641,20.5881,0.0004,21,half,Ni,3.7263351652331362,272.63351652331363,False
ZrNiSn,half:X=Zr,300.0,6.137612457516103,15.1237,13.4787,0.0008,102,half,Ni,2.46410148973801,146.41014897380103,False
ZrNiSn,half:X=Zr,400.0,5.722526673889808,12.0287,10.8577,0.0004,95,half,Ni,2.1019910758797145,110.19910758797143,False
ZrNiSn,half:X=Zr,500.0,5.12717436668639,10.527,9.3904,0.0003,96,half,Ni,2.0531776856271478,105.31776856271478,False
ZrNiSn,half:X=Zr,600.0,4.624210599827445,8.4159,8.0286,0.0003,92,half,Ni,1.8199646876623752,81.99646876623751,False
ZrNiSn,half:X=Zr,700.0,4.350228079971132,7.2017,7.0314,0.0003,89,half,Ni,1.6554764181577784,65.54764181577784,False
ZrNiSn,half:X=Zr,800.0,4.126777726583178,6.3638,6.2306,0.0004,78,half,Ni,1.5420748151776507,54.207481517765075,False
ZrNiSn,half:X=Zr,900.0,4.05689659207119,5.6766,5.6334,0.0004,59,half,Ni,1.3992469049110994,39.92469049110993,False
ZrNiSn,half:X=Zr,1000.0,3.602086403683966,5.3055,5.0322,0.0006,12,half,Ni,1.4728963732168945,47.28963732168945,False
ZrNiSn,half:X=Zr,1100.0,6.787544504425905,4.9289,5.0322,0.0006,2,half,Ni,0.7261683509826046,27.38316490173954,False
ZrSbIr,half:X=Zr,300.0,9.2,14.3388,14.9803,0.0107,1,half,Sb,1.5585652173913045,55.85652173913045,False
ZrSbIr,half:X=Zr,500.0,4.5,8.6645,9.1294,0.0045,1,half,Sb,1.9254444444444445,92.54444444444445,False
ZrSbIr,half:X=Zr,700.0,2.8,5.5059,6.8562,0.0031,1,half,Sb,1.966392857142857,96.6392857142857,False
ZrSbIr,half:X=Zr,1000.0,1.8,3.9113,5.0131,0.0043,1,half,Sb,2.1729444444444446,117.29444444444444,False
ZrSnPt,half:X=Zr,300.0,20.00041532665796,13.2202,13.3464,0.0047,1,half,Sn,0.6609962735313395,33.90037264686605,False
ZrSnPt,half:X=Zr,400.0,16.888358567429478,9.7721,10.0373,0.0038,1,half,Sn,0.5786293535267696,42.13706464732304,False
ZrSnPt,half:X=Zr,500.0,14.379687608199344,8.161,8.6597,0.0036,1,half,Sn,0.5675366685536737,43.246333144632636,False
ZrSnPt,half:X=Zr,600.0,12.755399775164664,6.7988,7.0217,0.0035,1,half,Sn,0.533013478200626,46.698652179937405,False
ZrSnPt,half:X=Zr,700.0,11.398012716103027,5.8767,6.001,0.0044,1,half,Sn,0.51558987925127,48.441012074873,False
ZrSnPt,half:X=Zr,800.0,10.15041545548161,5.0966,5.2465,0.0042,1,half,Sn,0.5021075267660736,49.78924732339264,False
ZrSnPt,half:X=Zr,900.0,9.05065374696799,4.4692,4.6663,0.007,1,half,Sn,0.49379858349980543,50.620141650019455,False
ZrSnPt,half:X=Zr,1000.0,7.95447945430361,4.0248,4.2018,0.0073,1,half,Sn,0.5059790553387454,49.402094466125455,False
