compound,cluster,T,k_ref,k_pred,k_pred_hurdle,p_low,n_ref_rows,klass,Yfam,ratio,ape,suspect_ref
LuSbPt,half:X=Lu,900.0,3.5,2.1204,2.4506,0.015,1,half,Sb,0.6058285714285715,39.41714285714285,False
MgAgSb,half:X=Mg,300.0,0.18444435635709133,7.0997,6.2901,0.015,2,half,Ag,38.4923677808537,3749.2367780853697,True
MgAgSb,half:X=Mg,400.0,0.6967123947969183,5.326,5.5115,0.0179,5,half,Ag,7.6444743049999175,664.4474304999917,False
MgAgSb,half:X=Mg,500.0,1.0450258373732524,4.2021,4.8528,0.0203,1,half,Ag,4.021048905893351,302.1048905893351,False
MgNiSb,half:X=Mg,200.0,3.997162641817191,24.0085,20.0743,0.0007,2,half,Ni,6.006385566809274,500.63855668092737,False
MgNiSb,half:X=Mg,300.0,3.6339012801980033,15.6579,12.6174,0.0021,5,half,Ni,4.308840222304233,330.8840222304232,False
MgNiSb,half:X=Mg,400.0,3.024397070297166,11.8284,10.3014,0.0013,2,half,Ni,3.9109943982447337,291.0994398244734,False
NbCoSb,half:X=Nb,300.0,4.54727914108168,16.9734,15.8596,0.0015,9,half,Co,3.732649673220296,273.2649673220296,False
NbCoSb,half:X=Nb,400.0,4.042914743198798,12.7636,12.4937,0.0006,10,half,Co,3.1570292253804246,215.70292253804246,False
NbCoSb,half:X=Nb,500.0,3.503596039090592,10.4578,10.2424,0.0007,10,half,Co,2.9848760768420295,198.48760768420294,False
NbCoSb,half:X=Nb,600.0,3.260309031674594,8.2481,8.2098,0.0007,10,half,Co,2.52985220721961,152.98522072196099,False
NbCoSb,half:X=Nb,700.0,3.047579747595911,6.9976,6.9368,0.0006,10,half,Co,2.2961171091650905,129.61171091650905,False
NbCoSb,half:X=Nb,800.0,2.9984856030236653,6.6721,5.9886,0.0007,10,half,Co,2.2251565901373254,122.51565901373252,False
NbCoSb,half:X=Nb,900.0,2.885789290518642,5.878,5.3786,0.0004,10,half,Co,2.036877751023738,103.6877751023738,False
NbCoSb,half:X=Nb,1000.0,2.79106071143413,5.2788,4.7424,0.0005,9,half,Co,1.891323960949454,89.1323960949454,False
NbCoSb,half:X=Nb,1100.0,2.48769917352532,5.2788,4.7424,0.0005,2,half,Co,2.121960748380766,112.19607483807658,False
NbCoSn,half:X=Nb,300.0,8.27816053383799,12.7745,11.8679,0.0019,20,half,Co,1.543156833910465,54.31568339104652,False
NbCoSn,half:X=Nb,400.0,7.840974152712135,9.8959,10.2609,0.0009,29,half,Co,1.2620753247320782,26.20753247320782,False
NbCoSn,half:X=Nb,500.0,7.181511385421322,8.0748,8.3966,0.0009,24,half,Co,1.1243872726278872,12.43872726278872,False
NbCoSn,half:X=Nb,600.0,6.632258848399715,7.2007,6.8962,0.0009,26,half,Co,1.0857085292648738,8.57085292648738,False
NbCoSn,half:X=Nb,700.0,6.249204272297364,6.1917,5.8951,0.0009,28,half,Co,0.9907981448850569,0.9201855114943135,False
NbCoSn,half:X=Nb,800.0,5.274898601463618,5.923,5.1115,0.001,23,half,Co,1.1228651861396075,12.286518613960741,False
NbCoSn,half:X=Nb,900.0,4.932894496819175,5.4648,4.6707,0.0007,10,half,Co,1.1078282747631858,10.782827476318579,False
NbCoSn,half:X=Nb,1000.0,4.83828231410217,5.3393,4.9654,0.0008,5,half,Co,1.1035528010503874,10.355280105038744,False
NbFeSb,half:X=Nb,200.0,26.46496569874789,28.4782,27.6725,0.0004,4,half,Fe,1.0760716761989744,7.607167619897433,False
NbFeSb,half:X=Nb,300.0,17.1,19.1276,16.1694,0.0011,9,half,Fe,1.1185730994152046,11.857309941520464,False
NbFeSb,half:X=Nb,400.0,5.052570936750575,14.6127,12.7086,0.0007,16,half,Fe,2.892131586656706,189.2131586656706,False
NbFeSb,half:X=Nb,500.0,3.213857,11.8348,10.5428,0.0007,23,half,Fe,3.6824289319655477,268.2428931965548,False
NbFeSb,half:X=Nb,600.0,4.145997802810533,9.5022,8.6707,0.0007,25,half,Fe,2.291897017783885,129.1897017783885,False
NbFeSb,half:X=Nb,700.0,3.05221,8.0026,7.4225,0.0008,23,half,Fe,2.621903473221043,162.19034732210426,False
NbFeSb,half:X=Nb,800.0,3.995362412926857,7.1477,6.322,0.0009,23,half,Fe,1.7889991598443897,78.89991598443896,False
NbFeSb,half:X=Nb,900.0,6.108196279271377,6.2948,5.7439,0.0005,6,half,Fe,1.0305497256795557,3.054972567955569,False
NbFeSb,half:X=Nb,1000.0,5.792529858153448,5.6831,4.9853,0.0006,3,half,Fe,0.981108451603505,1.8891548396495021,False
NbFeSb,half:X=Nb,1100.0,5.397427499003536,5.6831,4.9853,0.0006,1,half,Fe,1.0529275290958895,5.292752909588951,False
ScNiSb,half:X=Sc,200.0,8.785575237483172,18.371,19.6275,0.0005,12,half,Ni,2.091041224212746,109.1041224212746,False
ScNiSb,half:X=Sc,300.0,8.535104983278979,12.1942,12.922,0.0018,28,half,Ni,1.4287111903004721,42.87111903004721,False
ScNiSb,half:X=Sc,400.0,8.608668870236759,9.4745,9.6688,0.0012,12,half,Ni,1.1005766562536432,10.057665625364326,False
ScNiSb,half:X=Sc,500.0,6.938859466542589,7.7802,8.0473,0.0012,7,half,Ni,1.121250550975148,12.125055097514801,False
ScNiSb,half:X=Sc,600.0,6.258332228785319,6.4454,6.6672,0.0013,7,half,Ni,1.0298909940182241,2.989099401822414,False
ScNiSb,half:X=Sc,700.0,6.288540183671076,5.4864,5.7223,0.0012,6,half,Ni,0.8724441348480326,12.755586515196743,False
ScNiSb,half:X=Sc,800.0,6.696323302769867,4.8407,5.0724,0.0013,7,half,Ni,0.7228892305719009,27.711076942809907,False
ScNiSb,half:X=Sc,900.0,7.185676497261367,4.3181,4.6912,0.0008,7,half,Ni,0.6009315896207867,39.906841037921325,False
ScSbPd,half:X=Sc,200.0,4.26444887118485,11.8137,15.1056,0.002,6,half,Sb,2.7702759153300947,177.02759153300948,False
ScSbPd,half:X=Sc,300.0,3.5993325946112646,7.9149,10.3196,0.0072,9,half,Sb,2.1989910051240558,119.89910051240557,False
ScSbPd,half:X=Sc,400.0,3.355786122333426,5.9609,7.9379,0.0071,2,half,Sb,1.7763050989242195,77.63050989242194,False
TaCoSn,half:X=Ta,300.0,5.721771988446752,17.683,18.296,0.0024,1,half,Co,3.090476173413592,209.04761734135923,False
TaCoSn,half:X=Ta,400.0,4.972447101271777,14.3923,14.595,0.0017,1,half,Co,2.894409876440708,189.4409876440708,False
TaCoSn,half:X=Ta,500.0,4.3529595856720125,12.5,12.0072,0.0016,1,half,Co,2.8716094771806255,187.16094771806254,False
TaCoSn,half:X=Ta,600.0,4.026161808911069,9.7273,10.4052,0.0015,1,half,Co,2.416023116227135,141.6023116227135,False
TaCoSn,half:X=Ta,700.0,3.788104596599724,8.2812,8.8846,0.0016,1,half,Co,2.1861064785363546,118.61064785363546,False
TaCoSn,half:X=Ta,800.0,3.558582573615181,7.2487,7.8407,0.0015,1,half,Co,2.036962709182272,103.69627091822717,False
TaCoSn,half:X=Ta,900.0,3.3925737862202925,6.3699,6.9849,0.0019,1,half,Co,1.8776010195777593,87.76010195777592,False
TaCoSn,half:X=Ta,1000.0,3.3078177005901104,5.7595,6.326,0.0019,1,half,Co,1.7411781788858898,74.11781788858899,False
TaFeSb,half:X=Ta,200.0,16.79205035282916,28.7046,29.1258,0.0006,7,half,Fe,1.7094160270406638,70.94160270406637,False
TaFeSb,half:X=Ta,300.0,13.49958797358697,18.4891,20.0477,0.0021,7,half,Fe,1.369604763950975,36.96047639509749,False
TaFeSb,half:X=Ta,400.0,11.74330522143023,14.8718,15.4664,0.0018,3,half,Fe,1.2664066648681338,26.64066648681339,False
TaFeSb,half:X=Ta,500.0,10.691305424032503,12.9696,13.2221,0.002,5,half,Fe,1.2130978852073782,21.309788520737804,False
TaFeSb,half:X=Ta,600.0,9.153440565691756,10.3016,11.0531,0.0019,5,half,Fe,1.1254347396553477,12.543473965534771,False
TaFeSb,half:X=Ta,700.0,7.987692630649794,8.7689,9.4409,0.0019,5,half,Fe,1.0978013808834624,9.780138088346245,False
TaFeSb,half:X=Ta,800.0,6.752906701773662,7.613,8.2646,0.0018,5,half,Fe,1.1273663825387124,12.736638253871238,False
TaFeSb,half:X=Ta,900.0,4.566900881293831,6.6829,7.7156,0.0022,1,half,Fe,1.4633337078484376,46.33337078484378,False
TaFeSb,half:X=Ta,1000.0,4.368778390326094,6.0306,6.3809,0.0021,1,half,Fe,1.3803858793464376,38.03858793464377,False
TbSbPt,half:X=Tb,300.0,2.9,4.7475,4.7813,0.0704,1,half,Sb,1.6370689655172412,63.70689655172413,False
TbSbPt,half:X=Tb,500.0,2.8,2.6542,3.0925,0.073,1,half,Sb,0.9479285714285715,5.207142857142855,False
TbSbPt,half:X=Tb,700.0,3.0,1.858,1.8935,0.5629,1,half,Sb,0.6193333333333334,38.06666666666666,False
TbSbPt,half:X=Tb,900.0,3.2,1.441,1.622,0.5831,1,half,Sb,0.4503125,54.96875,False
TiCoSb,half:X=Ti,200.0,8.902606682543983,35.4852,33.0191,0.0005,38,half,Co,3.985933700696733,298.59337006967326,False
TiCoSb,half:X=Ti,300.0,9.10333788069412,21.6338,21.2909,0.0017,92,half,Co,2.3764689703410684,137.64689703410684,False
TiCoSb,half:X=Ti,400.0,9.607408385546709,16.5825,16.9487,0.0015,77,half,Co,1.7260117749284554,72.60117749284552,False
TiCoSb,half:X=Ti,500.0,9.251816004585908,13.6926,13.5902,0.0016,47,half,Co,1.4799905222080616,47.99905222080616,False
TiCoSb,half:X=Ti,600.0,8.083246826770843,10.9298,11.4399,0.0019,45,half,Co,1.352154676732335,35.215467673233476,False
TiCoSb,half:X=Ti,700.0,7.826912124548436,9.392,9.7037,0.0014,44,half,Co,1.199962367092739,19.996236709273898,False
TiCoSb,half:X=Ti,800.0,6.58494916499137,8.2416,8.4883,0.0014,42,half,Co,1.2515814159684255,25.158141596842555,False
TiCoSb,half:X=Ti,900.0,7.718513338975894,7.3144,7.2813,0.0012,28,half,Co,0.9476436301618787,5.235636983812126,False
TiCoSb,half:X=Ti,1000.0,7.932644152923648,6.7633,6.5189,0.0015,9,half,Co,0.8525908725538035,14.740912744619653,False
TiNiSn,half:X=Ti,200.0,8.391893032278347,28.6126,30.4686,0.0003,13,half,Ni,3.409552515736948,240.95525157369477,False
TiNiSn,half:X=Ti,300.0,5.8880953275015875,17.8515,19.672,0.0012,82,half,Ni,3.031795344178756,203.1795344178756,False
TiNiSn,half:X=Ti,400.0,4.523324511634004,13.7524,15.9009,0.0011,134,half,Ni,3.0403301741072934,204.03301741072934,False
TiNiSn,half:X=Ti,500.0,4.219057403098667,11.4501,12.87,0.0012,133,half,Ni,2.7139000269563835,171.39000269563834,False
TiNiSn,half:X=Ti,600.0,3.9945829963500867,9.0902,11.0905,0.0013,132,half,Ni,2.2756317764096674,127.56317764096674,False
TiNiSn,half:X=Ti,700.0,4.002259517466314,7.8404,9.7027,0.0013,126,half,Ni,1.958993405046226,95.8993405046226,False
TiNiSn,half:X=Ti,800.0,4.111123753371315,6.9248,8.5424,0.0014,86,half,Ni,1.6844056310203113,68.44056310203113,False
TiNiSn,half:X=Ti,900.0,4.690679610096055,6.1382,7.4666,0.0013,39,half,Ni,1.3085950246502347,30.85950246502347,False
TiNiSn,half:X=Ti,1000.0,6.308657167167824,6.0296,6.7454,0.0016,8,half,Ni,0.9557659958730802,4.423400412691977,False
TiSnPt,half:X=Ti,400.0,16.955116999419236,11.5265,12.1864,0.0021,1,half,Sn,0.6798242678239742,32.01757321760258,False
TiSnPt,half:X=Ti,500.0,13.982061224812057,9.6367,9.7677,0.0022,1,half,Sn,0.6892188387001955,31.078116129980444,False
TiSnPt,half:X=Ti,600.0,11.494792850696845,7.8707,8.5375,0.0019,1,half,Sn,0.6847187332760727,31.52812667239273,False
TiSnPt,half:X=Ti,700.0,10.246164714531064,6.2701,7.5468,0.0011,1,half,Sn,0.6119460475886918,38.80539524113083,False
TiSnPt,half:X=Ti,800.0,9.132582196965467,5.4844,6.6375,0.0011,1,half,Sn,0.6005311402313281,39.946885976867186,False
TiSnPt,half:X=Ti,900.0,8.41290463265947,4.8361,5.943,0.0018,1,half,Sn,0.5748430787181313,42.51569212818686,False
TiSnPt,half:X=Ti,1000.0,7.830879332455192,4.3211,5.4899,0.0023,1,half,Sn,0.5518026541529173,44.819734584708264,False
TiSnPt,half:X=Ti,1100.0,7.45058419631965,4.3211,5.2867,0.0023,1,half,Sn,0.5799679442767032,42.00320557232968,False
TmNiSb,half:X=Tm,200.0,4.370626323762425,15.422,14.7011,0.0037,8,half,Ni,3.5285560598381402,252.85560598381403,False
TmNiSb,half:X=Tm,300.0,4.888408698198408,10.1033,9.323,0.0147,13,half,Ni,2.0667870924383855,106.67870924383857,False
TmNiSb,half:X=Tm,400.0,6.0253033462125805,7.6426,7.3073,0.0117,9,half,Ni,1.268417465620885,26.841746562088513,False
TmNiSb,half:X=Tm,500.0,3.223159666786729,6.2188,6.0695,0.0125,4,half,Ni,1.929411088157392,92.94110881573921,False
TmNiSb,half:X=Tm,600.0,3.217150528911483,5.2693,5.1204,0.0218,4,half,Ni,1.6378779770006158,63.787797700061574,False
TmNiSb,half:X=Tm,700.0,3.3072108194364893,4.4563,4.5427,0.0417,4,half,Ni,1.347449631517383,34.7449631517383,False
TmNiSb,half:X=Tm,800.0,3.442960270620004,3.854,4.159,0.0471,4,half,Ni,1.1193855569254003,11.938555692540032,False
TmNiSb,half:X=Tm,900.0,3.496507028935575,3.4297,3.7216,0.0638,4,half,Ni,0.9808932090275497,1.9106790972450254,False
VCoSb,half:X=V,300.0,2.9063483522037625,18.9102,19.1258,0.001,8,half,Co,6.5065152928626695,550.651529286267,False
VCoSb,half:X=V,400.0,2.6370182520930534,14.9462,14.3753,0.0006,9,half,Co,5.667840936685556,466.7840936685556,False
VCoSb,half:X=V,500.0,2.459908740816146,12.0438,12.2572,0.0004,9,half,Co,4.896035287879874,389.6035287879874,False
VCoSb,half:X=V,600.0,2.3678857766526473,9.9955,10.3902,0.0005,8,half,Co,4.221276253506662,322.1276253506662,False
VCoSb,half:X=V,700.0,2.335900736578986,8.5013,8.8746,0.0004,9,half,Co,3.639409786072705,263.9409786072705,False
VCoSb,half:X=V,800.0,2.293191856189848,7.3054,8.3177,0.0003,9,half,Co,3.185690713265468,218.5690713265468,False
VCoSb,half:X=V,900.0,2.140204411136988,6.3729,7.5721,0.0002,9,half,Co,2.9777062260208984,197.77062260208984,False
VCoSb,half:X=V,1000.0,2.285628690553356,5.6919,6.6239,0.0003,8,half,Co,2.4902995064443205,149.02995064443206,False
VCoSn,half:X=V,300.0,12.80163145112045,15.8526,16.0939,0.0009,1,half,Co,1.2383265414669096,23.832654146690953,False
VCoSn,half:X=V,400.0,9.32784322402518,12.7462,12.5523,0.0006,1,half,Co,1.3664680777621088,36.64680777621088,False
VCoSn,half:X=V,500.0,3.771659881588847,10.242,10.7764,0.0004,1,half,Co,2.71551526954903,171.55152695490304,False
VCoSn,half:X=V,600.0,0.3642936912614081,8.5852,9.2062,0.0005,1,half,Co,23.566699632576054,2256.669963257605,True
VFeSb,half:X=V,300.0,9.481755771780914,19.5282,18.7776,0.0002,12,half,Fe,2.05955526276249,105.955526276249,False
VFeSb,half:X=V,400.0,7.553345772553992,14.4236,14.008,0.0002,17,half,Fe,1.909564375089238,90.9564375089238,False
VFeSb,half:X=V,500.0,6.651865688993156,11.6804,11.9457,0.0001,17,half,Fe,1.755958485350593,75.5958485350593,False
VFeSb,half:X=V,600.0,5.790386104866167,9.5893,10.3225,0.0002,15,half,Fe,1.6560726394292211,65.6072639429221,False
VFeSb,half:X=V,700.0,5.75342181776963,8.1763,8.8845,0.0001,10,half,Fe,1.4211195109573282,42.11195109573283,False
VFeSb,half:X=V,800.0,3.296835493035178,7.2781,8.2496,0.0001,3,half,Fe,2.2076018094853547,120.76018094853545,False
VFeSb,half:X=V,900.0,2.023770330607771,6.3339,7.5023,0.0001,1,half,Fe,3.129752375655111,212.97523756551107,False
VFeSb,half:X=V,1000.0,1.6100935484968155,5.8368,6.3743,0.0001,1,half,Fe,3.6251309779169296,262.513097791693,False
VNiSn,half:X=V,300.0,3.0,13.8221,13.0622,0.0015,1,half,Ni,4.607366666666667,360.7366666666667,False
VNiSn,half:X=V,400.0,2.5,11.1778,9.8435,0.0009,1,half,Ni,4.47112,347.11199999999997,False
VNiSn,half:X=V,500.0,2.2,9.4942,8.6393,0.0007,1,half,Ni,4.315545454545454,331.5545454545454,False
VNiSn,half:X=V,600.0,2.0,8.4666,7.2459,0.0008,1,half,Ni,4.2333,323.33,False
VNiSn,half:X=V,700.0,1.8,7.2018,6.5811,0.0006,1,half,Ni,4.001,300.1,False
YNiBi,half:X=Y,200.0,2.8394902726538573,10.3508,12.1704,0.0069,1,half,Ni,3.645302151475901,264.5302151475901,False
YNiBi,half:X=Y,300.0,3.1734725337117577,7.1884,7.8991,0.0228,2,half,Ni,2.2651527384080747,126.51527384080748,False
YNiBi,half:X=Y,400.0,3.072540535521754,5.4434,6.5469,0.0141,2,half,Ni,1.7716283762797111,77.16283762797111,False
YNiBi,half:X=Y,500.0,3.9457950670671353,4.4174,5.5109,0.0148,2,half,Ni,1.1195208886718495,11.95208886718496,False
YNiBi,half:X=Y,600.0,4.528104664387406,3.6293,4.7365,0.0162,2,half,Ni,0.8015053248533948,19.849467514660525,False
YNiBi,half:X=Y,700.0,5.238690333071573,3.1846,4.388,0.0169,1,half,Ni,0.6079000279699279,39.20999720300721,False
YNiSb,half:X=Y,200.0,2.2191266690132525,13.1621,13.4775,0.0045,9,half,Ni,5.931207165318149,493.1207165318149,False
YNiSb,half:X=Y,300.0,2.2655074055852795,8.7055,9.0026,0.0192,11,half,Ni,3.842627032927747,284.2627032927747,False
YNiSb,half:X=Y,400.0,2.592224699892089,6.6566,7.1791,0.01,2,half,Ni,2.56791010450487,156.791010450487,False
YSbPd,half:X=Y,200.0,2.4713378058086692,7.9938,10.6347,0.0049,6,half,Sb,3.234604343125919,223.46043431259184,False
YSbPd,half:X=Y,300.0,2.2567844889520567,5.5698,7.3265,0.0182,9,half,Sb,2.4680247614544486,146.80247614544487,False
YSbPd,half:X=Y,400.0,2.1993935019781596,4.1563,5.6398,0.0115,2,half,Sb,1.8897482402588606,88.97482402588605,False
YSbPt,half:X=Y,200.0,2.6299710931149125,7.9222,8.453,0.0043,11,half,Sb,3.0122764545738874,201.22764545738875,False
YSbPt,half:X=Y,300.0,2.105113,5.3251,5.387,0.0145,21,half,Sb,2.5296029239285494,152.96029239285497,False
YSbPt,half:X=Y,400.0,2.531515929278495,4.0395,4.0934,0.0141,4,half,Sb,1.5956842116933843,59.568421169338436,False
YSbPt,half:X=Y,500.0,2.4521569531688856,3.5952,3.5391,0.0136,2,half,Sb,1.4661377997660294,46.613779976602935,False
YSbPt,half:X=Y,600.0,2.0147061748797093,2.974,2.9591,0.0421,2,half,Sb,1.4761457710713408,47.61457710713409,False
YSbPt,half:X=Y,700.0,1.752915347375903,2.6324,2.5231,0.1582,2,half,Sb,1.5017268255085319,50.17268255085318,False
YSbPt,half:X=Y,800.0,1.5917141360125793,2.2003,2.3161,0.1626,2,half,Sb,1.3823462079139386,38.23462079139385,False
YSbPt,half:X=Y,900.0,1.2709790210503766,1.9401,2.1744,0.1912,2,half,Sb,1.5264610728166392,52.64610728166393,False
YSbPt,half:X=Y,1000.0,0.8420283494442533,1.7844,2.0121,0.2227,1,half,Sb,2.119168554333973,111.91685543339733,False
YbNiSb,half:X=Yb,200.0,2.70701415846888,12.6954,11.6363,0.012,4,half,Ni,4.689816623338488,368.98166233384876,False
YbNiSb,half:X=Yb,300.0,2.72868670086349,8.4515,7.0851,0.0636,3,half,Ni,3.0972775281696983,209.72775281696985,False
YbNiSb,half:X=Yb,400.0,2.071807722947252,6.3051,5.8097,0.0543,2,half,Ni,3.0432843406098877,204.32843406098874,False
YbNiSb,half:X=Yb,500.0,1.928862178646399,5.1908,4.8477,0.0535,2,half,Ni,2.691120214531192,169.1120214531192,False
YbNiSb,half:X=Yb,600.0,1.8196994909626136,4.039,4.3455,0.0681,2,half,Ni,2.2195972577117034,121.95972577117034,False
YbNiSb,half:X=Yb,700.0,1.7321446431606566,3.7075,3.8636,0.0657,2,half,Ni,2.140410164150552,114.04101641505518,False
YbNiSb,half:X=Yb,800.0,1.6535879267925235,3.2879,3.461,0.0642,2,half,Ni,1.9883430126256203,98.83430126256205,False
ZnNiSn,half:X=Zn,600.0,3.585936442246632,6.0423,8.0279,0.002,2,half,Ni,1.684999189839078,68.49991898390778,False
ZnNiSn,half:X=Zn,700.0,2.8161301631782587,5.1403,6.8999,0.0015,2,half,Ni,1.825306254380907,82.5306254380907,False
ZnNiSn,half:X=Zn,800.0,2.730359480052706,4.8182,6.0576,0.0015,2,half,Ni,1.7646760564682094,76.46760564682094,False
ZnNiSn,half:X=Zn,900.0,2.361302351056005,4.0918,5.3622,0.0012,2,half,Ni,1.7328572929976944,73.28572929976944,False
ZnNiSn,half:X=Zn,1000.0,2.6923737560342387,4.0442,4.7301,0.0015,2,half,Ni,1.5020945702415955,50.20945702415955,False
ZrCoBi,half:X=Zr,300.0,14.324305,15.4015,13.7695,0.0014,10,half,Co,1.075200507110118,7.520050711011805,False
ZrCoBi,half:X=Zr,400.0,11.673719190199083,12.1996,10.839,0.0008,14,half,Co,1.0450482662151435,4.504826621514343,False
ZrCoBi,half:X=Zr,500.0,9.763931,10.7177,9.2983,0.0008,15,half,Co,1.0976828902211622,9.768289022116207,False
ZrCoBi,half:X=Zr,600.0,8.779901505869102,8.3162,8.2544,0.0007,16,half,Co,0.9471860241758827,5.281397582411728,False
ZrCoBi,half:X=Zr,700.0,7.872144127129137,7.0591,7.3749,0.0009,15,half,Co,0.8967188463525193,10.328115364748069,False
ZrCoBi,half:X=Zr,800.0,7.422347500000001,6.1305,6.4967,0.0009,10,half,Co,0.8259516278374193,17.404837216258077,False
ZrCoBi,half:X=Zr,900.0,3.8800992997219863,5.4622,5.7874,0.0015,2,half,Co,1.4077474770790979,40.774747707909775,False
ZrCoBi,half:X=Zr,1000.0,3.300970067184336,4.8781,5.2334,0.0017,2,half,Co,1.4777777140405655,47.77777140405656,False
ZrCoSb,half:X=Zr,200.0,17.30966908644135,28.9918,27.185,0.0004,3,half,Co,1.6748904820317596,67.48904820317597,False
ZrCoSb,half:X=Zr,300.0,15.271601754812346,18.6258,17.3879,0.0012,19,half,Co,1.2196363092123386,21.963630921233847,False
ZrCoSb,half:X=Zr,400.0,13.273605264136213,13.904,13.3263,0.0007,20,half,Co,1.0474923521770714,4.749235217707146,False
ZrCoSb,half:X=Zr,500.0,11.423958092001186,11.5579,11.1517,0.0007,20,half,Co,1.011724649803521,1.1724649803521014,False
ZrCoSb,half:X=Zr,600.0,9.569977942586274,9.1107,9.3927,0.0007,21,half,Co,0.9520084638291073,4.799153617089266,False
ZrCoSb,half:X=Zr,700.0,8.497521730767192,7.9162,7.8718,0.0008,20,half,Co,0.9315892622360252,6.84107377639748,False
ZrCoSb,half:X=Zr,800.0,7.616184754935865,6.9021,6.8512,0.0008,22,half,Co,0.9062411459394962,9.375885406050378,False
ZrCoSb,half:X=Zr,900.0,6.906214307132441,6.1429,6.2464,0.0015,18,half,Co,0.8894742802371304,11.052571976286957,False
ZrCoSb,half:X=Zr,1000.0,6.627712293613554,5.5268,5.6962,0.0012,9,half,Co,0.8338925643054256,16.610743569457448,False
ZrCoSb,half:X=Zr,1100.0,6.372414560840827,5.5268,5.6962,0.0012,1,half,Co,0.8673007613099719,13.26992386900281,False
ZrNiPb,half:X=Zr,300.0,7.585405406355404,12.5229,11.58,0.0037,1,half,Ni,1.6509203304424223,65.09203304424223,False
ZrNiPb,half:X=Zr,400.0,6.822370567768012,10.8859,9.3458,0.0025,1,half,Ni,1.595618398600327,59.56183986003269,False
ZrNiPb,half:X=Zr,500.0,5.647570806633364,9.6431,8.0072,0.0023,1,half,Ni,1.7074774854834367,70.74774854834368,False
ZrNiPb,half:X=Zr,600.0,5.134460458093103,7.6804,6.7477,0.002,1,half,Ni,1.495853374017888,49.58533740178882,False
ZrNiPb,half:X=Zr,700.0,5.146890362227769,6.5788,6.2289,0.003,1,half,Ni,1.2782086924331622,27.82086924331621,False
ZrNiPb,half:X=Zr,800.0,5.522559687069132,5.7815,5.5458,0.0036,1,half,Ni,1.046887734601976,4.688773460197593,False
ZrNiPb,half:X=Zr,900.0,5.91306802444255,5.1885,5.0255,0.005,1,half,Ni,0.8774632692457723,12.253673075422771,False
ZrNiSn,half:X=Zr,200.0,6.350502289967647,22.6486,23.8557,0.0002,21,half,Ni,3.5664265542868394,256.64265542868395,False
ZrNiSn,half:X=Zr,300.0,6.137612457516103,14.2621,15.0853,0.0006,102,half,Ni,2.323721169871954,132.37211698719545,False
ZrNiSn,half:X=Zr,400.0,5.722526673889808,11.0918,12.2217,0.0004,95,half,Ni,1.9382696896125609,93.82696896125609,False
ZrNiSn,half:X=Zr,500.0,5.12717436668639,9.2522,10.7042,0.0004,96,half,Ni,1.8045417101699914,80.45417101699914,False
ZrNiSn,half:X=Zr,600.0,4.624210599827445,7.3346,8.7972,0.0005,92,half,Ni,1.5861301819328242,58.61301819328242,False
ZrNiSn,half:X=Zr,700.0,4.350228079971132,6.3802,7.4138,0.0006,89,half,Ni,1.4666357447727978,46.663574477279795,False
ZrNiSn,half:X=Zr,800.0,4.126777726583178,5.5969,6.4874,0.0006,78,half,Ni,1.3562397518884617,35.623975188846174,False
ZrNiSn,half:X=Zr,900.0,4.05689659207119,5.3212,6.0355,0.0013,59,half,Ni,1.3116429958800941,31.16429958800941,False
ZrNiSn,half:X=Zr,1000.0,3.602086403683966,4.7939,5.5286,0.0013,12,half,Ni,1.3308675758296993,33.08675758296994,False
ZrNiSn,half:X=Zr,1100.0,6.787544504425905,4.7939,5.5286,0.0013,2,half,Ni,0.7062789786312379,29.37210213687621,False
ZrSbIr,half:X=Zr,300.0,9.2,14.7412,15.6163,0.024,1,half,Sb,1.602304347826087,60.230434782608704,False
ZrSbIr,half:X=Zr,500.0,4.5,9.4945,9.8057,0.0125,1,half,Sb,2.109888888888889,110.9888888888889,False
ZrSbIr,half:X=Zr,700.0,2.8,6.6193,7.3855,0.0093,1,half,Sb,2.3640357142857145,136.40357142857144,False
ZrSbIr,half:X=Zr,1000.0,1.8,4.6385,5.4368,0.009,1,half,Sb,2.576944444444444,157.69444444444443,False
ZrSnPt,half:X=Zr,300.0,20.00041532665796,13.2342,13.5278,0.0062,1,half,Sn,0.6616962589952082,33.83037410047917,False
ZrSnPt,half:X=Zr,400.0,16.888358567429478,9.6145,10.8661,0.0049,1,half,Sn,0.5692974815529033,43.07025184470967,False
ZrSnPt,half:X=Zr,500.0,14.379687608199344,8.2931,8.7456,0.0051,1,half,Sn,0.5767232380814203,42.32767619185796,False
ZrSnPt,half:X=Zr,600.0,12.755399775164664,6.9392,7.2658,0.0043,1,half,Sn,0.5440205812687214,45.59794187312785,False
ZrSnPt,half:X=Zr,700.0,11.398012716103027,5.9606,6.2206,0.0048,1,half,Sn,0.5229508115549748,47.70491884450252,False
ZrSnPt,half:X=Zr,800.0,10.15041545548161,5.1386,5.4179,0.0055,1,half,Sn,0.5062452884354562,49.37547115645438,False
ZrSnPt,half:X=Zr,900.0,9.05065374696799,4.5618,4.7827,0.0077,1,half,Sn,0.5040298886175182,49.59701113824818,False
ZrSnPt,half:X=Zr,1000.0,7.95447945430361,4.1335,4.3115,0.0086,1,half,Sn,0.5196443115788869,48.0355688421113,False
