formula,kappa_L,kappa_units,temperature_K,method,method_tier,tier_name,weight,kappa_basis,struct_a_A,struct_spacegroup,struct_sg_symbol,struct_prototype,struct_site_ordering,struct_species,struct_frac_coords,struct_grade,lattice_convention,source,source_doi,source_url,source_location,struct_source,struct_source_url,struct_source_detail,struct_id,struct_same_paper_as_kappa,stoichiometry,parent_formula
KNa2Sb,1.273333,W/m/K,300.0,"BTE (phono3py-class, Phonix auto-kappa)",1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),Phonix (first-principles BTE),10.1038/s41524-026-02033-w,https://huggingface.co/datasets/phonix-db/phonix-summary,"phonix-summary, HF datasets-server",PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.998,W/m/K,310.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.967,W/m/K,320.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.937,W/m/K,330.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.91,W/m/K,340.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.883,W/m/K,350.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.859,W/m/K,360.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.835,W/m/K,370.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.813,W/m/K,380.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.792,W/m/K,390.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.772,W/m/K,400.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.754,W/m/K,410.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.736,W/m/K,420.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.718,W/m/K,430.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.702,W/m/K,440.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.686,W/m/K,450.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.671,W/m/K,460.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.657,W/m/K,470.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.643,W/m/K,480.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.63,W/m/K,490.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.618,W/m/K,500.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
KNa2Sb,0.605,W/m/K,510.0,BTE,1,full BTE,1.0,,7.698335,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""Na"", ""K"", ""K"", ""K"", ""K"", ""Sb"", ""Sb"", ""Sb"", ""Sb""]","[[0.25, 0.75, 0.75], [0.25, 0.25, 0.75], [0.25, 0.25, 0.25], [0.25, 0.75, 0.25], [0.75, 0.75, 0.25], [0.75, 0.25, 0.25], [0.75, 0.25, 0.75], [0.75, 0.75, 0.75], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/6d01f60e-e19c-4936-a0c5-bd40f71a641c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-15724,True,stoichiometric,KNa2Sb
